ybeF	0.9923
glpQ	1.12
ybdT	0.9765
ybxH	0.9617
ybdM	1.01
ybdK	0.9157
ybxF	0.9452
rplJ	2.02
rplK	0.8451
rpmG	0.863
yacP	0.4207
rplL	1.94
ybdE	1.46
ybcT	0.5415
ybcQ	0.547
ybcO	0.561
ybcL	2.16
ybcH	8.1
cysE	0.6621
yacN	0.8391
yacL	0.7154
sms	0.571
yacH	0.6647
glpT	1.02
ybyB	1.12
ybxI	0.8546
csgA	1.1
ybdL	1.03
ybdJ	0.9513
ybxB	1.09
rplA	1.17
nusG	0.8707
sigH	0.6934
yacO	0.3957
ybdA	0.7024
ybcS	0.5748
ybcP	0.7326
ybcM	1.82
ybcI	10.01
ybcF	8.76
gltX	1.21
yacM	0.8136
yacK	0.5578
yacI	0.6614
ctsR	0.7024
ydbB	0.6942
ydbA	1.05
ydaS	1.25
ydaQ	0.9209
mutT	0.6809
ydaN	0.8824
yciB	0.9442
nasA	0.8255
nasD	0.8838
nasF	0.937
ycgS	1.13
ycgQ	0.9685
ydaL	0.0
ydaJ	1.07
lrpC	1.17
ydaH	0.7557
ydaF	1.55
ydaD	0.9769
ycgO	0.6263
ycgM	0.6968
cah	0.832
ycgJ	0.8532
tmrB	0.9358
ycgH	0.9699
gsiB	1.25
ydaT	1.31
ydaR	1.22
ydaP	1.25
ydaO	0.64
ydaM	0.8877
yciA	1.03
nasC	0.8154
nasE	1.09
ycgT	1.13
ycgR	0.9568
ycgP	1.07
ydaK	0.9559
ydzA	0.8505
ydaG	1.42
ydaE	1.2
ydaC	0.7355
ycgN	1.14
ycgL	1.03
ycgK	1.06
aroI	1.28
nadE	0.92
ycgG	1.07
purL	0.8156
purC	0.7465
purK	1.17
yebG	0.8923
yebE	2.0
yebC	1.74
ydfK	1.04
ydfJ	1.39
ydfH	0.9219
ydfF	0.9502
ydfD	1.48
ydfB	0.9334
guaA	1.47
yeaD	0.8868
yeaB	1.02
yeaA	0.4729
ydjO	0.5991
ydjM	1.83
ydeT	0.7662
ydeR	1.23
ydeP	1.51
ydzF	0.8577
ydeM	0.9697
ydeK	1.2
yexA	0.78
purB	1.04
purE	1.42
yebF	0.6004
yebD	1.25
yebB	1.35
nap	1.37
ydfI	0.8914
ydfG	1.08
ydfE	1.03
ydfC	0.8242
ydfA	1.12
yebA	0.0
yeaC	0.7319
gabP	0.5219
ydjP	0.4963
ydjN	1.54
ydjL	1.18
ydeS	1.0
ydeQ	1.15
ydeO	0.7457
ydeN	1.16
ydeL	1.12
ydeJ	1.43
yfhS	0.9427
yfhO	0.838
yfhM	0.6924
yfhK	0.9466
yfhI	1.3
yfhG	0.8835
yflS	1.08
yflT	1.38
yfmC	1.48
yfmE	0.7392
yfmG	0.5394
yfmI	0.8547
yfhE	0.8175
yfhC	0.9333
yfhA	0.7779
yfiY	0.5529
yfiV	1.52
yfiT	0.6265
yfmK	0.9074
yfmM	0.0
yfmO	1.45
yfmQ	0.7937
yfmS	0.8764
yfnA	1.51
yfhP	0.9722
csbB	1.26
yfhL	0.699
yfhJ	1.09
yfhH	1.1
yfhF	0.9908
pel	1.01
yfmA	0.0
yfmD	0.7878
yfmF	0.7861
yfmH	0.5407
yfmJ	0.7569
yfhD	1.66
yfhB	0.7449
yfiZ	0.7703
yfiW	1.07
yfiU	0.9307
yfiS	0.8974
yfmL	1.07
yfmN	1.43
yfmP	0.9258
yfmR	1.08
yfmT	0.0
yfnD	0.9759
yisK	0.4781
yisI	0.8102
yisG	0.6646
yisE	0.6823
yisB	0.4542
addA	0.0
yhdY	1.27
yhdW	1.36
yhdU	0.9318
yhdS	0.9174
yhdQ	1.07
yhdO	0.6407
yhjQ	0.8392
yhjM	1.53
yhjK	0.7675
yhjI	1.08
yhjG	0.7851
yhjE	0.8273
yhdL	1.04
yhdJ	1.03
yhdH	0.8396
yhdF	0.8462
citR	0.8902
phoA	0.7863
yisJ	1.38
yisH	0.0
yisF	0.8026
yisC	0.8802
sbcD	0.5215
yhjR	1.04
yhdX	1.12
yhdV	1.28
yhdT	0.9067
yhdR	0.4481
yhdP	0.989
yhdM	0.8538
yhjO	1.1
yhjL	1.44
yhjJ	1.02
yhjH	0.79
sipV	0.7058
yhjD	0.8576
yhdK	1.1
yhdI	1.15
yhdG	0.0
citA	0.889
lytE	1.27
spoVR	1.31
xkdU	0.9219
xkdS	0.819
xkdQ	0.7411
xkdN	0.8052
xkdK	0.7842
xkdI	1.31
yjbX	1.06
yjbV	0.6851
yjbT	0.5895
yjbR	0.7324
tenA	0.8013
yjbP	0.7434
xkdG	0.6452
xkdE	1.09
xpf	0.9365
xkdD	0.497
xkdB	0.8721
xkdA	0.871
yjbN	0.9799
yjbL	1.37
yjbJ	0.8341
yjbH	1.17
yjbF	0.6154
yjbE	0.9933
xkdT	0.8428
xkdR	0.8355
xkdP	0.8335
xkdM	0.8271
xkdJ	0.8092
xkdH	0.7211
yjbW	0.6876
yjbU	0.6573
yjbS	0.6638
tenI	0.7348
yjbQ	1.12
yjbO	0.8432
xkdF	0.8321
xtmA	0.9108
xtrA	1.02
xkdC	0.8821
xre	0.8341
yjqC	1.07
yjbM	1.17
yjbK	1.53
yjbI	0.9634
yjbG	0.919
mecA	2.79
yjbD	0.7187
ylaM	0.9255
ylaK	0.7788
ylaH	0.9321
ylaF	0.9352
ylaD	0.0
ylaB	0.9831
ykvM	1.85
ykvK	3.42
ykvI	0.7614
motA	1.51
ykvE	1.28
eag	2.82
nprE	1.27
ykzC	0.889
ykzI	0.8877
yktA	0.6908
slp	1.34
pdhC	1.72
ykvA	1.27
ykrY	0.9899
ykrW	1.33
ykrU	1.15
ykrS	1.08
ykrQ	0.7388
ylaL	0.9815
ylaJ	0.8377
ylaG	0.951
ylaE	1.17
ylaC	0.9085
ylaA	0.0
ykvL	3.06
ykvJ	3.04
clpE	0.745
motB	1.37
ykvD	0.0
spo0E	0.8257
yktD	1.11
yktC	1.21
yktB	0.9883
cad	1.11
pdhD	1.7
pdhB	2.2
ykrZ	0.8853
ykrX	1.2
ykrV	1.12
ykrT	1.15
dat	0.4636
ykrM	0.5433
ymfM	1.84
ymfK	1.01
ymfI	0.9109
ymfF	0.7202
ymfD	0.7815
spoIIIE	0.7807
yloW	1.5
yloU	0.9357
spoVM	0.0
yloR	0.6014
ymfA	1.16
dapG	1.24
spoVFB	1.24
ymxH	0.9246
ylxY	0.6949
ribC	0.8789
fmt	0.7206
priA	0.0
yloH	1.27
yloC	1.01
ylnF	0.7571
ylnD	0.78
ymfL	1.16
ymfJ	0.8926
ymfH	0.7222
ymfE	1.05
ymfC	0.8188
ymfB	0.7174
yloV	1.21
rpmB	1.1
yloS	0.742
yloQ	0.5362
yloO	0.0
yloM	0.7448
dapA	1.15
asd	1.35
spoVFA	0.8614
ymxG	0.8339
rpsO	1.21
truB	0.7213
def	0.9339
yloI	1.31
yloD	1.64
yloA	1.08
ylnE	0.8042
ylnC	0.8641
yobK	0.6063
yobI	0.9932
yozL	0.9863
yobH	0.8701
rapK	1.03
yobF	1.43
yneI	1.09
ynzD	1.12
yneE	1.23
ynzC	2.03
yneA	1.25
yndN	1.07
yozI	1.25
yobD	1.14
pps	0.0
yobA	0.9005
yoaZ	1.01
yoaV	0.8856
yndL	0.9419
yndJ	0.834
yndG	0.8356
yndD	0.7096
yndB	0.9857
ynzA	1.19
yobJ	0.5446
yozM	0.7635
yozK	1.0
phrK	1.05
yozJ	0.8576
yobE	1.4
ccdA	0.8688
yneF	1.7
tkt	0.5716
yneB	0.908
lexA	0.9491
yndM	1.05
yozH	1.19
xynA	0.9396
yobB	0.9312
penP	1.47
yoaW	1.03
yoaU	1.03
yndK	0.816
yndH	1.02
yndE	0.701
ynzB	1.37
yndA	1.09
cotC	1.44
yonR	1.53
yonT	0.9039
yonV	0.3664
yopA	0.7501
yopC	0.9271
yopE	0.9683
yosR	1.03
yosT	1.63
yosV	0.9628
yosZ	0.9532
yotB	0.9371
yotD	0.8887
yopG	0.9286
yopI	1.01
yopK	0.4519
yopM	0.6584
yopO	0.82
yopQ	1.68
yotF	1.09
yotH	0.9717
yotJ	0.8332
yotL	0.9665
yotN	0.8768
yodV	1.08
yonS	1.51
yonU	0.6215
yonX	0.8898
yopB	0.8781
yopD	1.08
yopF	0.9954
yosS	0.9964
yosU	1.05
yosX	0.7819
sspC	0.9743
yotC	0.8072
yotE	0.0
yopH	1.1
yopJ	0.7451
yopL	0.4234
yopN	0.7372
yopP	0.7994
yopR	1.54
yotG	1.04
yotI	1.04
yotK	0.8611
yotM	1.05
yodU	0.8946
cgeA	0.9852
fer	1.66
recQ	0.7098
ypbE	0.7756
ypbH	1.59
ypdA	1.73
sleB	1.02
ypcP	0.976
ypdP	1.12
ypeQ	1.16
degR	1.71
ypfP	1.17
bsaA	0.8898
ypfA	1.34
cmk	1.04
ypgA	1.05
yphB	1.05
gpsA	1.76
yphF	1.17
ypgR	0.7947
yphP	1.34
ypjP	0.9203
thyB	1.04
ypkP	0.992
yplP	0.2664
ypbB	0.8374
ypbD	0.8497
ypbF	0.8531
ypcA	0.778
ypdC	0.8316
ypeB	1.09
ypdQ	1.0
ypeP	1.08
ypzA	0.7626
cspD	1.12
metB	0.9187
ypgQ	0.7669
ypfB	1.29
ypfD	2.22
yphA	1.28
yphC	1.71
yphE	1.1
spoIVA	0.8978
ilvD	1.14
ypiP	1.13
ypjQ	1.19
dfrA	1.15
yplQ	0.3167
ilvA	0.9663
yqgA	1.13
yqgC	0.9302
yqgE	1.57
yqgG	0.8111
yqgI	0.9077
yqgK	0.6035
bfmBAB	0.7033
bmrR	1.77
yqiW	1.47
yqiY	3.52
yqjA	1.47
yqjC	1.13
yqgL	1.01
yqgN	0.639
yqgP	1.32
glcK	1.11
yqgU	0.6421
yqgW	0.9147
yqjE	1.01
yqjG	0.8998
yqjI	0.9119
yqjK	1.18
yqjM	0.8344
yqjO	2.39
yqgB	1.13
sodA	0.8948
pbpA	1.22
yqgH	0.0
yqgJ	1.12
yqzD	2.5
bfmBB	0.8863
bmr	1.36
yqiX	2.96
yqiZ	2.94
yqjB	0.9846
yqjD	0.9242
yqgM	1.01
yqgO	0.8612
yqgQ	1.09
yqgT	0.8267
yqgV	0.6999
yqgX	0.4865
yqjF	1.1
yqjH	0.8784
yqjJ	1.23
yqjL	0.8888
yqjN	0.9683
yqjP	0.9818
levE	0.8555
levG	1.06
adhA	0.8915
yraC	0.5346
yraE	0.6988
yraF	0.0
yqbK	0.7457
yqbM	1.11
yqbN	0.0
yqbQ	1.15
yqbS	0.8819
yqcA	0.9957
yraH	1.17
yraJ	0.7699
yraL	0.7743
yraM	0.9368
yraO	0.6588
sigZ	1.18
yqcD	1.04
yqxG	0.9395
yqxI	0.9862
yqcF	0.9747
yqzI	1.13
rapE	0.9238
levF	0.8683
sacC	0.7392
yraB	0.6381
yraD	1.17
adhB	0.972
yraG	1.12
yqbL	1.1
yqdB	0.9946
yqbP	0.9601
yqbR	1.09
yqbT	0.7456
yqcB	1.23
yraI	0.7455
yraK	1.53
csn	0.9317
yraN	0.7865
yrpG	0.6894
yrpE	0.66
yqcE	0.964
cwlA	1.06
yqxJ	1.02
yqcG	1.01
phrE	0.9491
yqcI	1.15
ytaF	1.05
ytbE	1.4
ytcD	1.72
ytcF	2.37
dnaB	0.9636
ytxB	0.7499
folC	0.6582
spoIIB	0.7206
ysxA	0.9691
mreC	2.23
minC	1.7
spoIVFA	1.43
thrS	1.54
lytS	1.12
ysbA	1.31
yscB	1.27
infC	0.8559
rplT	1.03
rplU	0.7823
spo0B	0.9412
p`eB	0.9726
pheB	1.01
yrxA	0.9115
nadB	1.62
nadA	0.0
ytaG	0.9965
ytbD	1.08
gapB	0.8607
ytcG	1.73
dnaI	0.928
ytxC	0.7724
comC	1.08
maf	0.8505
mreB	2.54
mreD	1.91
minD	1.38
spoIVFB	0.9051
ysaA	0.799
lytT	1.03
ysbB	0.9724
yscA	0.9445
rpmI	0.8381
ysdA	0.9821
ysxB	0.9314
obg	1.35
pheA	0.8331
nifS	1.58
nadC	0.9337
yrbA	0.803
yubA	1.17
yubC	1.2
yubE	1.85
yubG	0.873
yuaB	0.5006
gbsA	1.02
yteP	0.8551
yteR	0.9786
yteT	1.15
yteV	1.04
ytfP	1.13
ytzG	0.9886
yuaD	1.03
yuaG	0.2522
yuaJ	2.48
glgD	0.712
ytaB	0.9376
ytxN	0.8709
ytzE	1.13
ythQ	0.5667
ytjP	0.8824
ytlP	1.11
ytlR	1.0
ytmP	0.8671
yubB	1.31
yubD	1.16
