ybeF	1.48
glpQ	1.34
ybdT	1.35
ybxH	2.02
ybdM	1.6
ybdK	1.37
ybxF	1.61
rplJ	1.25
rplK	1.1
rpmG	1.4
yacP	1.1
rplL	0.7362
ybdE	2.12
ybcT	1.75
ybcQ	2.35
ybcO	1.6
ybcL	1.05
ybcH	0.4279
cysE	1.25
yacN	1.2
yacL	0.8702
sms	0.8614
yacH	0.8306
glpT	0.8167
ybyB	1.17
ybxI	1.16
csgA	0.9412
ybdL	1.01
ybdJ	0.8824
ybxB	1.06
rplA	1.03
nusG	0.9774
sigH	1.08
yacO	1.01
ybdA	1.77
ybcS	2.13
ybcP	2.22
ybcM	1.09
ybcI	0.3593
ybcF	0.4183
gltX	1.29
yacM	0.9119
yacK	0.7588
yacI	0.9082
ctsR	0.6471
ydbB	2.8
ydbA	1.51
ydaS	1.6
ydaQ	1.74
mutT	1.65
ydaN	1.8
yciB	2.64
nasA	1.26
nasD	1.27
nasF	0.8322
ycgS	0.7706
ycgQ	0.8269
ydaL	1.09
ydaJ	1.04
lrpC	1.08
ydaH	0.9044
ydaF	1.23
ydaD	0.9267
ycgO	1.12
ycgM	0.899
cah	0.9127
ycgJ	1.06
tmrB	1.12
ycgH	0.9666
gsiB	1.42
ydaT	0.9239
ydaR	0.8839
ydaP	1.08
ydaO	1.04
ydaM	0.8713
yciA	1.87
nasC	1.05
nasE	0.8757
ycgT	1.17
ycgR	0.864
ycgP	0.884
ydaK	0.9596
ydzA	0.8561
ydaG	1.07
ydaE	0.7567
ydaC	1.0
ycgN	0.8601
ycgL	0.79
ycgK	0.8445
aroI	1.08
nadE	0.7445
ycgG	0.6401
purL	1.48
purC	1.41
purK	1.23
yebG	1.71
yebE	1.76
yebC	1.19
ydfK	1.33
ydfJ	1.32
ydfH	1.21
ydfF	1.12
ydfD	0.8238
ydfB	1.03
guaA	1.32
yeaD	1.04
yeaB	0.8765
yeaA	0.5239
ydjO	0.751
ydjM	1.6
ydeT	1.14
ydeR	1.1
ydeP	1.09
ydzF	0.9363
ydeM	1.14
ydeK	0.9681
