ybeF	0.8472
glpQ	0.8782
ybdT	0.9718
ybxH	0.9535
ybdM	0.9673
ybdK	0.9441
ybxF	0.9335
rplJ	0.8973
rplK	0.9804
rpmG	0.8837
yacP	0.7267
rplL	1.05
ybdE	0.9238
ybcT	0.9713
ybcQ	0.9703
ybcO	0.9028
ybcL	0.9078
ybcH	0.8573
cysE	0.8114
yacN	0.8371
yacL	0.8278
sms	0.8233
yacH	0.8823
glpT	0.9209
ybyB	1.13
ybxI	0.9561
csgA	1.0
ybdL	0.9907
ybdJ	1.08
ybxB	1.15
rplA	1.22
nusG	1.04
sigH	0.871
yacO	0.7745
ybdA	1.02
ybcS	1.1
ybcP	1.25
ybcM	1.4
ybcI	0.975
ybcF	0.9824
gltX	1.03
yacM	0.9758
yacK	0.8776
yacI	0.9006
ctsR	0.9248
ydbB	0.9491
ydbA	1.04
ydaS	1.18
ydaQ	1.0
mutT	0.9824
ydaN	0.8661
yciB	1.06
nasA	0.8178
nasD	0.721
nasF	0.8289
ycgS	0.9109
ycgQ	0.9228
ydaL	0.9188
ydaJ	0.877
lrpC	0.8879
ydaH	1.0
ydaF	0.8895
ydaD	0.9638
ycgO	0.8721
ycgM	0.8521
cah	0.8741
ycgJ	0.9419
tmrB	0.9447
ycgH	0.955
gsiB	1.81
ydaT	1.12
ydaR	1.11
ydaP	1.33
ydaO	1.05
ydaM	1.07
yciA	1.08
nasC	0.8613
nasE	0.7123
ycgT	0.9309
ycgR	0.9475
ycgP	0.9916
ydaK	0.9679
ydzA	0.97
ydaG	1.1
ydaE	1.2
ydaC	1.03
ycgN	0.9648
ycgL	0.9659
ycgK	1.09
aroI	1.14
nadE	1.2
ycgG	1.14
purL	0.7815
purC	0.8635
purK	0.983
yebG	0.9173
yebE	0.9181
yebC	0.9571
ydfK	0.8523
ydfJ	0.9191
ydfH	0.9398
ydfF	1.0
ydfD	0.8916
ydfB	0.9031
guaA	0.8824
yeaD	0.8544
yeaB	0.8459
yeaA	0.6461
ydjO	0.8429
ydjM	1.05
ydeT	1.13
ydeR	0.8937
ydeP	0.8964
ydzF	0.9591
ydeM	0.9637
ydeK	0.8914
yexA	0.8566
purB	0.9926
purE	1.11
yebF	0.8698
yebD	0.9246
yebB	1.1
nap	1.03
ydfI	0.9532
ydfG	0.983
ydfE	1.04
ydfC	1.05
ydfA	1.33
yebA	1.03
yeaC	0.9706
gabP	0.9204
ydjP	0.6834
ydjN	1.05
ydjL	1.08
ydeS	1.05
ydeQ	0.991
ydeO	0.9692
ydeN	1.27
ydeL	1.07
ydeJ	1.13
yfhS	0.9531
yfhO	1.01
yfhM	0.8199
yfhK	0.904
yfhI	0.9399
yfhG	0.8651
yflS	0.9365
yflT	0.953
yfmC	0.7869
yfmE	0.826
yfmG	0.9352
yfmI	0.7868
yfhE	0.8587
yfhC	0.7009
yfhA	0.6043
yfiY	0.5181
yfiV	0.8475
yfiT	0.9409
yfmK	0.9826
yfmM	0.9798
yfmO	0.7135
yfmQ	0.4964
yfmS	0.8751
yfnA	0.9431
yfhP	1.02
csbB	0.9531
yfhL	0.8684
yfhJ	0.9732
yfhH	0.9502
yfhF	1.22
pel	1.32
yfmA	0.9676
yfmD	0.9546
yfmF	0.9101
yfmH	0.9668
yfmJ	1.02
yfhD	0.9187
yfhB	0.9327
yfiZ	0.9056
yfiW	1.12
yfiU	1.07
yfiS	1.05
yfmL	1.22
yfmN	1.02
yfmP	0.9231
yfmR	1.05
yfmT	1.14
yfnD	1.11
yisK	0.8938
yisI	1.01
yisG	0.9052
yisE	0.8967
yisB	0.8135
addA	0.8995
yhdY	0.874
yhdW	0.9352
yhdU	0.8603
yhdS	0.8823
yhdQ	0.9086
yhdO	0.8928
yhjQ	0.9228
yhjM	0.9463
yhjK	0.9233
yhjI	0.8955
yhjG	0.8978
yhjE	0.8765
yhdL	0.9622
yhdJ	0.898
yhdH	0.8193
yhdF	0.9602
citR	0.943
phoA	0.8555
yisJ	0.9852
yisH	0.9642
yisF	0.9727
yisC	0.9662
sbcD	0.9251
yhjR	0.9607
yhdX	0.9898
yhdV	1.01
yhdT	0.9732
yhdR	1.0
yhdP	0.9796
yhdM	1.04
yhjO	1.12
yhjL	1.28
yhjJ	0.9773
yhjH	0.9752
sipV	1.0
yhjD	1.02
yhdK	1.09
yhdI	0.996
yhdG	1.04
citA	0.9712
lytE	1.07
spoVR	1.1
xkdU	0.8787
xkdS	0.8658
xkdQ	0.8753
xkdN	0.8963
xkdK	0.8395
xkdI	0.8231
yjbX	0.8063
yjbV	0.8839
yjbT	0.8998
yjbR	0.9048
tenA	0.8824
yjbP	0.8857
xkdG	0.8505
xkdE	0.8127
xpf	0.8122
xkdD	0.8161
xkdB	0.8841
xkdA	0.824
yjbN	0.9059
yjbL	0.9424
yjbJ	0.8946
yjbH	0.8949
yjbF	0.9246
yjbE	0.8884
xkdT	0.896
xkdR	0.9584
xkdP	0.8672
xkdM	0.8541
xkdJ	0.8272
xkdH	0.8225
yjbW	0.8413
yjbU	0.8879
yjbS	0.9594
tenI	1.01
yjbQ	1.08
yjbO	1.1
xkdF	0.8628
xtmA	0.9072
xtrA	0.94
xkdC	0.973
xre	1.04
yjqC	1.06
yjbM	1.09
yjbK	1.0
yjbI	1.05
yjbG	1.18
mecA	1.02
yjbD	0.8658
ylaM	0.8229
ylaK	0.8328
ylaH	0.9053
ylaF	0.9518
ylaD	0.936
ylaB	0.8729
ykvM	0.8902
ykvK	0.8348
ykvI	0.8327
motA	0.8356
ykvE	1.05
eag	0.8457
nprE	0.9127
ykzC	0.9346
ykzI	0.8997
yktA	0.9221
slp	0.9061
pdhC	0.932
ykvA	0.8278
ykrY	0.9014
ykrW	0.9862
ykrU	0.8924
ykrS	1.01
ykrQ	0.8652
ylaL	0.9625
ylaJ	0.9977
ylaG	1.16
ylaE	1.01
ylaC	0.8946
ylaA	0.8943
ykvL	0.964
ykvJ	0.8682
clpE	0.8478
motB	0.8612
ykvD	0.9471
spo0E	1.01
yktD	0.9198
yktC	1.09
yktB	1.01
cad	1.08
pdhD	1.1
pdhB	1.32
ykrZ	1.04
ykrX	1.09
ykrV	1.05
ykrT	1.15
dat	1.06
ykrM	1.02
ymfM	1.01
ymfK	1.0
ymfI	0.9759
ymfF	1.01
ymfD	0.9238
spoIIIE	0.988
yloW	0.9001
yloU	0.8149
spoVM	0.8598
yloR	0.8118
ymfA	0.8828
dapG	1.09
spoVFB	0.9066
ymxH	0.9296
ylxY	0.8952
ribC	0.9427
fmt	1.04
priA	0.9084
yloH	0.9322
yloC	0.9214
ylnF	0.8357
ylnD	0.8828
ymfL	1.08
ymfJ	1.05
ymfH	1.01
ymfE	1.01
ymfC	0.9291
ymfB	0.9561
yloV	0.9649
rpmB	0.9416
yloS	0.977
yloQ	0.9291
yloO	0.9486
yloM	1.0
dapA	1.03
asd	0.9302
spoVFA	1.05
ymxG	1.02
rpsO	1.07
truB	1.05
def	1.05
yloI	1.05
yloD	0.9568
yloA	0.9108
ylnE	0.9681
ylnC	0.9835
yobK	0.8355
yobI	0.8091
yozL	0.8902
yobH	0.9477
rapK	0.9647
yobF	0.9266
yneI	0.9384
ynzD	0.9067
yneE	0.9035
ynzC	0.9362
yneA	0.8813
yndN	0.9485
yozI	0.9408
yobD	0.9108
pps	0.9148
yobA	0.9683
yoaZ	0.8854
yoaV	0.9581
yndL	0.9258
yndJ	0.8622
yndG	0.9161
yndD	0.9368
yndB	0.9036
ynzA	0.867
yobJ	0.7183
yozM	0.9427
yozK	0.9124
phrK	0.986
yozJ	0.9264
yobE	0.9844
ccdA	1.1
yneF	1.21
tkt	1.06
yneB	0.928
lexA	0.9097
yndM	1.15
yozH	1.04
xynA	0.9702
yobB	1.21
penP	1.35
yoaW	1.23
yoaU	1.0
yndK	1.02
yndH	1.13
yndE	0.0
ynzB	1.42
yndA	1.13
cotC	1.04
yonR	0.8828
yonT	0.7988
yonV	0.7874
yopA	0.9056
yopC	0.7505
yopE	0.8926
yosR	0.9286
yosT	0.8933
yosV	0.9664
yosZ	0.9029
yotB	0.9523
yotD	0.8806
yopG	0.8553
yopI	0.8852
yopK	0.7749
yopM	0.8397
