ybeF,1.29
glpQ,1.27
ybdT,1.36
ybxH,1.16
ybdM,1.26
ybdK,1.04
ybxF,1.02
rplJ,0.8753
rplK,0.9409
rpmG,0.832
yacP,0.7426
rplL,1.1
ybdE,0.9764
ybcT,1.0
ybcQ,0.9842
ybcO,0.8845
ybcL,0.9941
ybcH,0.9076
cysE,0.8743
yacN,0.8652
yacL,0.8084
sms,0.8031
yacH,1.06
glpT,0.972
ybyB,1.14
ybxI,1.12
csgA,0.9612
ybdL,0.8565
ybdJ,1.05
ybxB,0.0
rplA,0.8693
nusG,1.08
sigH,0.7927
yacO,0.7149
ybdA,0.9024
ybcS,1.12
ybcP,1.1
ybcM,1.31
ybcI,1.03
ybcF,0.9791
gltX,1.08
yacM,0.9385
yacK,0.7316
yacI,0.7894
ctsR,0.8544
ydbB,1.29
ydbA,1.43
ydaS,1.5
ydaQ,3.15
mutT,1.33
ydaN,1.07
yciB,1.23
nasA,1.03
nasD,0.6482
nasF,0.8435
ycgS,1.01
ycgQ,1.02
ydaL,1.01
ydaJ,1.26
lrpC,0.9762
ydaH,1.19
ydaF,1.04
ydaD,1.23
ycgO,0.9235
ycgM,0.9818
cah,0.9214
ycgJ,1.06
tmrB,1.16
ycgH,1.03
gsiB,1.64
ydaT,1.17
ydaR,1.11
ydaP,0.7689
ydaO,0.9748
ydaM,0.9772
yciA,1.12
nasC,0.0
nasE,0.6284
ycgT,0.9537
ycgR,1.06
ycgP,0.9668
ydaK,1.1
ydzA,0.8818
ydaG,1.18
ydaE,1.35
ydaC,1.16
ycgN,1.0
ycgL,0.9784
ycgK,1.03
aroI,1.08
nadE,1.05
ycgG,1.06
purL,1.13
purC,1.14
purK,1.28
yebG,1.09
yebE,1.19
yebC,1.05
ydfK,1.07
ydfJ,0.8819
ydfH,1.02
ydfF,1.06
ydfD,1.1
ydfB,1.26
guaA,1.0
yeaD,1.07
yeaB,0.9554
yeaA,0.6296
ydjO,0.8669
ydjM,1.13
ydeT,1.09
ydeR,1.15
ydeP,1.01
ydzF,1.06
ydeM,1.11
ydeK,1.2
yexA,0.8298
purB,0.9873
purE,1.05
yebF,0.9221
yebD,0.8519
yebB,1.12
nap,1.19
ydfI,0.0
ydfG,1.21
ydfE,1.17
ydfC,1.11
ydfA,1.31
yebA,0.0
yeaC,0.9655
gabP,0.9749
ydjP,0.6372
ydjN,1.12
ydjL,1.07
ydeS,1.14
ydeQ,1.08
ydeO,0.966
ydeN,1.32
ydeL,1.04
ydeJ,1.08
yfhS,1.24
yfhO,1.25
yfhM,1.02
yfhK,1.36
yfhI,1.06
yfhG,0.9752
yflS,1.06
yflT,1.16
yfmC,0.76
yfmE,0.998
yfmG,0.926
yfmI,0.9068
