ybeF,0.0
glpQ,0.0
ybdT,1.44
ybxH,1.13
ybdM,2.19
ybdK,1.13
ybxF,0.8502
rplJ,1.02
rplK,0.8464
rpmG,0.906
yacP,0.8372
rplL,1.17
ybdE,1.67
ybcT,0.9853
ybcQ,1.08
ybcO,1.05
ybcL,0.963
ybcH,1.69
cysE,0.7615
yacN,0.975
yacL,0.9336
sms,1.06
yacH,1.31
glpT,1.32
ybyB,6.47
ybxI,0.0
csgA,0.0
ybdL,0.9626
ybdJ,0.9313
ybxB,0.8185
rplA,0.9184
nusG,0.629
sigH,0.8086
yacO,0.8861
ybdA,0.7834
ybcS,0.0
ybcP,0.8786
ybcM,0.8341
ybcI,1.58
ybcF,1.66
gltX,0.8713
yacM,0.8631
yacK,0.9823
yacI,1.05
ctsR,1.03
ydbB,1.21
ydbA,1.24
ydaS,1.63
ydaQ,1.03
mutT,1.27
ydaN,1.13
yciB,0.9509
nasA,1.05
nasD,1.24
nasF,1.28
ycgS,0.7918
ycgQ,0.9753
ydaL,0.0
ydaJ,0.0
lrpC,1.08
ydaH,0.9474
ydaF,0.7991
ydaD,1.9
ycgO,0.9072
ycgM,1.01
cah,0.9929
ycgJ,1.15
tmrB,0.9504
ycgH,1.16
gsiB,0.0
ydaT,1.58
ydaR,1.56
ydaP,2.23
ydaO,1.02
ydaM,1.06
yciA,0.881
nasC,1.13
nasE,0.9697
ycgT,1.08
ycgR,0.0
ycgP,0.9872
ydaK,0.0
ydzA,1.15
ydaG,1.84
ydaE,1.6
ydaC,1.14
ycgN,0.958
ycgL,0.9521
ycgK,1.02
aroI,0.9669
nadE,1.17
ycgG,0.8378
purL,1.07
purC,0.9924
purK,0.7709
yebG,1.0
yebE,0.0
yebC,0.9131
ydfK,1.04
ydfJ,0.8945
ydfH,1.0
ydfF,0.8624
ydfD,1.08
ydfB,1.06
guaA,1.08
yeaD,1.14
yeaB,1.19
yeaA,0.8484
ydjO,1.13
ydjM,0.9027
ydeT,0.935
ydeR,1.11
ydeP,0.77
ydzF,1.03
ydeM,0.939
ydeK,1.24
yexA,1.09
purB,0.8454
purE,0.7149
yebF,1.27
yebD,0.0
yebB,0.7918
nap,1.24
ydfI,0.8544
ydfG,1.1
ydfE,0.0
ydfC,1.01
ydfA,1.08
yebA,0.0
yeaC,0.9644
gabP,1.11
ydjP,0.9089
ydjN,0.0
ydjL,1.33
ydeS,0.8824
ydeQ,1.05
ydeO,0.9138
ydeN,0.995
ydeL,0.9462
ydeJ,0.9314
yfhS,1.2
yfhO,1.18
yfhM,1.23
yfhK,0.0
yfhI,1.09
yfhG,1.11
yflS,1.27
yflT,1.59
yfmC,0.8904
yfmE,1.14
yfmG,0.8778
yfmI,1.12
yfhE,1.07
yfhC,0.8735
yfhA,1.1
yfiY,0.6253
yfiV,1.06
yfiT,1.18
yfmK,1.38
yfmM,0.0
yfmO,0.9387
yfmQ,1.04
yfmS,1.09
yfnA,0.0
yfhP,1.26
csbB,1.94
yfhL,1.33
yfhJ,1.03
yfhH,0.9848
yfhF,1.17
pel,1.35
yfmA,0.0
yfmD,0.9136
yfmF,0.9294
yfmH,1.05
yfmJ,1.44
yfhD,1.23
yfhB,1.01
yfiZ,1.13
yfiW,1.29
yfiU,1.09
yfiS,0.9492
yfmL,1.28
yfmN,0.0
yfmP,1.03
yfmR,1.03
yfmT,0.0
yfnD,1.11
yisK,1.27
yisI,0.0
yisG,0.6931
yisE,0.7872
yisB,1.08
addA,0.0
yhdY,0.9707
yhdW,0.8673
yhdU,0.9681
yhdS,1.04
yhdQ,1.14
yhdO,1.12
yhjQ,0.0
yhjM,0.9563
yhjK,1.01
yhjI,0.9068
yhjG,1.2
yhjE,1.2
yhdL,1.08
yhdJ,1.08
yhdH,1.13
yhdF,1.24
citR,1.21
phoA,1.24
yisJ,1.4
yisH,0.0
yisF,0.0
yisC,0.0
sbcD,1.13
yhjR,0.0
yhdX,0.9145
yhdV,0.8985
yhdT,1.2
yhdR,0.9302
yhdP,1.26
yhdM,0.9337
yhjO,1.06
yhjL,3.84
yhjJ,0.9051
yhjH,1.15
sipV,1.05
yhjD,1.09
yhdK,0.9814
yhdI,1.1
yhdG,0.0
citA,1.12
lytE,1.06
spoVR,1.13
xkdU,0.0
xkdS,0.0
xkdQ,0.0
xkdN,0.9523
xkdK,1.02
xkdI,0.971
yjbX,0.9865
yjbV,1.14
yjbT,1.14
yjbR,1.15
tenA,0.9902
yjbP,1.07
xkdG,1.02
xkdE,1.02
xpf,0.0
xkdD,0.9532
xkdB,1.14
xkdA,1.21
yjbN,1.27
yjbL,1.17
yjbJ,1.55
yjbH,1.19
yjbF,1.43
