ybeF,0.0
glpQ,0.0
ybdT,1.13
ybxH,1.16
ybdM,1.25
ybdK,1.53
ybxF,2.19
rplJ,3.23
rplK,2.64
rpmG,1.82
yacP,0.363
rplL,3.5
ybdE,0.8053
ybcT,0.6765
ybcQ,0.7621
ybcO,0.535
ybcL,0.0
ybcH,1.42
cysE,0.5657
yacN,0.3901
yacL,1.18
sms,1.27
yacH,2.06
glpT,0.7548
ybyB,3.88
ybxI,0.0
csgA,0.9597
ybdL,0.9378
ybdJ,2.33
ybxB,9.59
rplA,3.35
nusG,3.5
sigH,1.47
yacO,0.4428
ybdA,0.8504
ybcS,0.598
ybcP,0.8594
ybcM,0.7516
ybcI,1.57
ybcF,1.54
gltX,1.19
yacM,0.9884
yacK,0.8902
yacI,2.16
ctsR,2.93
ydbB,0.0
ydbA,0.7703
ydaS,1.42
ydaQ,1.22
mutT,0.7172
ydaN,0.8639
yciB,0.5086
nasA,0.0
nasD,0.3531
nasF,0.5477
ycgS,1.86
ycgQ,1.54
ydaL,0.0
ydaJ,2.38
lrpC,1.09
ydaH,1.8
ydaF,2.09
ydaD,1.14
ycgO,1.19
ycgM,0.5316
cah,0.5111
ycgJ,0.744
tmrB,0.7263
ycgH,0.926
gsiB,4.33
ydaT,1.48
ydaR,1.65
ydaP,2.26
ydaO,1.16
ydaM,0.7326
yciA,0.9054
nasC,0.9282
nasE,0.7419
ycgT,0.5246
ycgR,1.85
ycgP,1.64
ydaK,0.0
ydzA,0.5033
ydaG,2.39
ydaE,1.41
ydaC,0.7291
ycgN,1.59
ycgL,0.4935
ycgK,0.847
aroI,1.47
nadE,0.4294
ycgG,1.68
purL,0.3069
purC,0.3588
purK,0.7275
yebG,2.89
yebE,0.0
yebC,5.75
ydfK,1.23
ydfJ,0.9972
ydfH,0.9711
ydfF,1.39
ydfD,1.56
ydfB,1.32
guaA,1.53
yeaD,1.05
yeaB,1.36
yeaA,0.4098
ydjO,1.56
ydjM,0.8202
ydeT,3.34
ydeR,0.0
ydeP,2.18
ydzF,1.29
ydeM,2.02
ydeK,1.23
yexA,0.4
purB,0.6419
purE,1.39
yebF,1.35
yebD,1.73
yebB,2.2
nap,0.6852
ydfI,0.9611
ydfG,1.02
ydfE,0.0
ydfC,0.8516
ydfA,6.29
yebA,0.0
yeaC,1.07
gabP,0.6484
ydjP,0.5322
ydjN,5.78
ydjL,0.7206
ydeS,0.477
ydeQ,1.6
ydeO,1.01
ydeN,1.49
ydeL,1.75
ydeJ,1.16
yfhS,0.5172
yfhO,0.7076
yfhM,1.02
yfhK,2.44
yfhI,8.83
yfhG,1.25
yflS,0.8001
yflT,1.5
yfmC,0.4484
yfmE,0.9217
yfmG,0.1326
yfmI,1.35
yfhE,0.0
yfhC,0.7056
yfhA,0.251
yfiY,0.1763
yfiV,2.18
yfiT,0.6099
yfmK,0.9694
yfmM,0.0
yfmO,0.485
yfmQ,0.8945
yfmS,0.9976
yfnA,0.0
yfhP,1.51
csbB,2.44
yfhL,1.09
yfhJ,2.47
yfhH,2.06
yfhF,0.9769
pel,0.8336
yfmA,0.0
yfmD,1.22
yfmF,1.11
yfmH,0.7829
yfmJ,0.7993
yfhD,0.7014
yfhB,0.7535
yfiZ,0.7208
yfiW,2.08
yfiU,0.8898
yfiS,0.9083
yfmL,0.8941
yfmN,0.0
yfmP,1.17
yfmR,1.15
yfmT,0.0
yfnD,1.02
yisK,0.3264
yisI,0.0
yisG,1.15
yisE,1.34
yisB,0.3595
addA,0.0
yhdY,2.23
yhdW,3.27
yhdU,1.44
yhdS,0.674
yhdQ,1.32
yhdO,0.936
yhjQ,0.0
yhjM,3.27
yhjK,1.56
yhjI,1.55
yhjG,1.14
yhjE,1.28
yhdL,5.89
yhdJ,1.38
yhdH,1.88
yhdF,0.8981
citR,0.7582
phoA,1.21
yisJ,0.0
yisH,0.0
yisF,1.6
yisC,1.4
sbcD,0.3916
yhjR,0.0
yhdX,3.24
yhdV,3.18
yhdT,0.7909
yhdR,0.2803
yhdP,1.39
yhdM,6.93
yhjO,0.9609
yhjL,2.57
yhjJ,1.46
yhjH,0.6704
sipV,0.5756
yhjD,1.52
yhdK,3.6
yhdI,1.05
yhdG,0.0
citA,0.7971
lytE,0.7226
spoVR,1.46
xkdU,0.0
xkdS,0.0
xkdQ,0.6585
xkdN,0.0
xkdK,0.5105
xkdI,1.51
yjbX,0.7425
yjbV,0.757
yjbT,0.7745
yjbR,0.7133
tenA,1.03
yjbP,0.0
xkdG,0.551
xkdE,1.34
xpf,0.0
xkdD,0.0
xkdB,0.0
xkdA,1.18
yjbN,0.6156
yjbL,0.4757
yjbJ,1.02
yjbH,1.03
