ybeF,1.08
glpQ,0.5635
ybdT,1.39
ybxH,0.9308
ybdM,1.78
ybdK,1.22
ybxF,0.9459
rplJ,1.52
rplK,0.798
rpmG,1.77
yacP,0.4737
rplL,3.29
ybdE,0.7932
ybcT,0.7875
ybcQ,1.12
ybcO,0.7726
ybcL,1.25
ybcH,1.31
cysE,0.7162
yacN,0.6072
yacL,2.69
sms,1.34
yacH,0.925
glpT,0.7207
ybyB,2.76
ybxI,1.0
csgA,1.07
ybdL,1.04
ybdJ,1.46
ybxB,3.13
rplA,1.84
nusG,1.24
sigH,1.81
yacO,0.5466
ybdA,0.8946
ybcS,0.7445
ybcP,1.4
ybcM,1.65
ybcI,1.87
ybcF,1.5
gltX,1.12
yacM,1.56
yacK,1.14
yacI,1.86
ctsR,2.36
ydbB,0.4331
ydbA,0.5719
ydaS,1.54
ydaQ,0.0
mutT,0.7839
ydaN,1.53
yciB,0.3865
nasA,0.9799
nasD,0.4787
nasF,0.6661
ycgS,2.67
ycgQ,1.78
ydaL,0.8406
ydaJ,2.13
lrpC,0.9844
ydaH,1.65
ydaF,0.9543
ydaD,1.14
ycgO,1.53
ycgM,0.9115
cah,0.7794
ycgJ,0.6348
tmrB,1.11
ycgH,1.18
gsiB,1.68
ydaT,0.9467
ydaR,2.0
ydaP,0.0
ydaO,0.9703
ydaM,0.8496
yciA,0.6282
nasC,0.9218
nasE,0.6516
ycgT,0.6251
ycgR,1.69
ycgP,1.85
ydaK,1.41
ydzA,0.7398
ydaG,3.3
ydaE,1.17
ydaC,0.6779
ycgN,2.32
ycgL,0.6159
ycgK,1.12
aroI,2.57
nadE,0.3649
ycgG,1.25
purL,0.154
purC,0.2685
purK,0.4393
yebG,2.1
yebE,3.47
yebC,5.36
ydfK,1.58
ydfJ,1.15
ydfH,0.8879
ydfF,1.33
ydfD,2.61
ydfB,0.904
guaA,1.46
yeaD,1.02
yeaB,1.54
yeaA,0.6507
ydjO,1.24
ydjM,0.7414
ydeT,1.84
ydeR,1.91
ydeP,1.84
ydzF,1.03
ydeM,1.29
ydeK,1.69
yexA,0.2537
purB,0.3341
purE,0.5306
yebF,0.6238
yebD,1.02
yebB,1.12
nap,1.06
ydfI,0.7567
ydfG,1.19
ydfE,0.0
ydfC,0.9394
ydfA,2.4
yebA,0.0
yeaC,0.8507
gabP,1.16
ydjP,0.7202
ydjN,3.33
ydjL,0.3703
ydeS,0.5534
ydeQ,1.91
ydeO,0.7868
ydeN,1.22
ydeL,2.34
ydeJ,1.3
yfhS,0.3228
yfhO,0.8899
yfhM,2.18
yfhK,7.59
yfhI,3.63
yfhG,0.6931
yflS,1.09
yflT,1.78
yfmC,0.5122
yfmE,1.08
yfmG,0.1963
yfmI,2.08
yfhE,0.7428
yfhC,0.4092
yfhA,0.4664
yfiY,0.161
yfiV,1.12
yfiT,0.8209
yfmK,1.27
yfmM,1.16
yfmO,1.17
yfmQ,1.1
yfmS,0.5155
yfnA,0.0
yfhP,2.28
csbB,3.84
yfhL,1.31
yfhJ,1.44
yfhH,1.46
yfhF,1.19
pel,0.2851
yfmA,0.9499
yfmD,0.9237
yfmF,1.04
yfmH,0.4587
yfmJ,1.03
yfhD,0.9764
yfhB,0.5575
yfiZ,0.6156
yfiW,1.85
yfiU,0.9147
yfiS,1.06
yfmL,1.2
yfmN,1.43
yfmP,1.19
yfmR,1.44
yfmT,0.0
yfnD,0.0
yisK,0.2461
yisI,3.7
yisG,1.03
yisE,1.19
yisB,0.6243
addA,0.0
yhdY,1.59
yhdW,3.74
yhdU,2.27
yhdS,0.8303
yhdQ,1.64
yhdO,0.8135
yhjQ,0.7898
yhjM,3.87
yhjK,1.03
yhjI,1.7
yhjG,1.05
yhjE,1.38
yhdL,3.73
yhdJ,1.07
yhdH,1.61
yhdF,1.27
citR,1.08
phoA,1.18
yisJ,0.0
yisH,0.9579
yisF,1.23
yisC,0.8996
sbcD,0.6475
yhjR,0.0
yhdX,2.36
yhdV,2.5
yhdT,1.26
yhdR,0.2886
yhdP,2.23
yhdM,3.44
yhjO,0.8379
yhjL,3.03
yhjJ,1.68
yhjH,1.12
sipV,1.28
yhjD,1.17
yhdK,3.06
yhdI,1.27
yhdG,0.0
citA,1.7
lytE,4.19
spoVR,1.4
xkdU,0.8991
xkdS,0.7403
xkdQ,0.8353
xkdN,0.7549
xkdK,0.604
xkdI,0.4692
yjbX,0.6828
yjbV,0.6534
yjbT,0.4379
yjbR,0.4179
tenA,0.404
yjbP,0.801
xkdG,0.8415
xkdE,0.9521
xpf,0.7752
xkdD,0.4324
xkdB,1.02
xkdA,1.12
yjbN,0.5285
yjbL,0.4658
yjbJ,0.7046
yjbH,1.37
yjbF,1.05
yjbE,1.72
xkdT,0.9964
xkdR,0.0
xkdP,0.8242
xkdM,0.0
xkdJ,0.9804
xkdH,0.5918
yjbW,0.2522
yjbU,0.6251
yjbS,0.4076
tenI,0.4302
yjbQ,1.78
yjbO,0.9512
xkdF,0.6965
xtmA,0.8649
xtrA,0.7276
xkdC,0.9615
xre,2.46
yjqC,0.9766
yjbM,0.3517
yjbK,0.9907
yjbI,2.11
yjbG,0.3843
mecA,6.7
yjbD,0.5996
ylaM,1.59
ylaK,2.09
ylaH,1.39
ylaF,1.07
ylaD,0.7903
ylaB,1.27
ykvM,1.57
ykvK,1.1
ykvI,1.24
motA,1.18
ykvE,8.67
eag,1.66
nprE,0.5451
ykzC,0.5715
ykzI,1.17
yktA,0.2754
slp,2.0
pdhC,0.3303
ykvA,0.9623
ykrY,0.4715
ykrW,0.9509
ykrU,1.21
ykrS,0.3326
ykrQ,0.863
ylaL,0.348
ylaJ,1.14
ylaG,1.68
ylaE,0.7489
