ybeF,1.06
glpQ,1.26
ybdT,0.8875
ybxH,1.01
ybdM,0.9799
ybdK,0.8611
ybxF,0.8129
rplJ,0.7384
rplK,0.7362
rpmG,1.08
yacP,0.7285
rplL,0.9417
ybdE,0.797
ybcT,0.8315
ybcQ,0.7843
ybcO,0.5662
ybcL,0.7164
ybcH,0.1448
cysE,0.8671
yacN,1.08
yacL,1.16
sms,1.76
yacH,0.9657
glpT,1.01
ybyB,0.9083
ybxI,0.9277
csgA,0.9815
ybdL,1.09
ybdJ,0.795
ybxB,0.8422
rplA,0.9839
nusG,0.7321
sigH,0.9794
yacO,0.6879
ybdA,0.7845
ybcS,0.7839
ybcP,0.7696
ybcM,1.35
ybcI,0.1484
ybcF,0.1512
gltX,1.38
yacM,1.28
yacK,1.72
yacI,1.2
ctsR,0.8622
ydbB,0.9152
ydbA,0.0
ydaS,1.09
ydaQ,1.24
mutT,0.0
ydaN,1.09
yciB,1.7
nasA,0.9855
nasD,0.5851
nasF,0.8709
ycgS,1.13
ycgQ,1.05
ydaL,0.9484
ydaJ,1.14
lrpC,1.15
ydaH,1.38
ydaF,1.66
ydaD,1.04
ycgO,0.8825
ycgM,1.17
cah,1.44
ycgJ,1.01
tmrB,0.9968
ycgH,0.9463
gsiB,1.47
ydaT,0.9355
ydaR,1.02
ydaP,1.09
ydaO,0.8708
ydaM,0.8687
yciA,1.63
nasC,1.0
nasE,0.4893
ycgT,0.8645
ycgR,1.03
ycgP,1.07
ydaK,1.07
ydzA,0.7539
ydaG,1.5
ydaE,1.06
ydaC,1.13
ycgN,0.9886
ycgL,1.25
ycgK,1.13
aroI,1.0
nadE,0.9409
ycgG,0.7668
purL,0.3923
purC,0.4339
purK,0.4946
yebG,0.7997
yebE,0.9122
yebC,1.39
ydfK,1.22
ydfJ,1.29
ydfH,1.29
ydfF,1.5
ydfD,1.49
ydfB,1.04
guaA,1.16
yeaD,1.07
yeaB,0.967
yeaA,0.5081
ydjO,0.6105
ydjM,1.66
ydeT,1.36
ydeR,1.19
ydeP,1.2
ydzF,1.25
ydeM,1.22
ydeK,1.26
yexA,0.4727
purB,0.4264
purE,0.4821
yebF,0.7763
yebD,0.8899
yebB,0.8527
nap,1.36
ydfI,1.26
ydfG,1.73
ydfE,1.3
ydfC,1.16
ydfA,1.27
yebA,0.0
yeaC,0.819
gabP,1.18
ydjP,0.4697
ydjN,1.31
ydjL,1.27
ydeS,1.2
ydeQ,1.11
ydeO,1.03
ydeN,1.4
ydeL,1.19
ydeJ,1.21
yfhS,1.17
yfhO,1.2
yfhM,1.02
yfhK,1.11
yfhI,0.9398
yfhG,0.9565
yflS,1.31
yflT,1.05
yfmC,1.73
yfmE,1.07
yfmG,0.804
yfmI,1.13
yfhE,1.09
yfhC,1.11
yfhA,0.9863
yfiY,0.5152
yfiV,1.09
yfiT,0.8633
yfmK,1.28
yfmM,1.16
yfmO,0.8706
yfmQ,0.3791
yfmS,1.07
yfnA,1.18
yfhP,1.15
csbB,1.5
yfhL,0.9028
yfhJ,1.09
yfhH,0.9934
yfhF,1.05
pel,2.77
yfmA,0.9718
yfmD,1.04
yfmF,1.19
yfmH,1.06
yfmJ,1.33
yfhD,1.19
yfhB,1.2
yfiZ,0.9621
yfiW,1.06
yfiU,1.14
yfiS,1.15
yfmL,1.84
yfmN,1.01
yfmP,0.4868
yfmR,1.32
yfmT,0.0
yfnD,1.09
yisK,0.8025
yisI,1.01
yisG,0.8689
yisE,0.9787
yisB,0.71
addA,1.19
yhdY,1.43
yhdW,1.38
yhdU,1.24
yhdS,1.31
yhdQ,1.8
yhdO,1.89
yhjQ,1.16
yhjM,1.51
yhjK,0.9804
yhjI,1.14
yhjG,0.928
yhjE,0.9844
yhdL,2.02
yhdJ,1.5
yhdH,1.23
yhdF,1.4
citR,1.06
phoA,1.37
yisJ,1.07
yisH,1.07
yisF,0.933
yisC,0.8546
sbcD,0.8557
yhjR,1.11
yhdX,3.44
yhdV,1.31
yhdT,1.48
yhdR,1.46
yhdP,1.5
yhdM,1.94
yhjO,1.15
yhjL,1.21
yhjJ,1.09
yhjH,1.01
sipV,1.26
yhjD,1.05
yhdK,1.88
yhdI,1.07
yhdG,0.0
citA,1.28
lytE,1.43
spoVR,1.17
xkdU,1.09
xkdS,1.01
xkdQ,0.9887
xkdN,0.942
xkdK,0.8956
xkdI,0.922
yjbX,1.12
yjbV,1.15
yjbT,1.22
yjbR,1.35
tenA,1.39
yjbP,1.15
xkdG,0.9231
xkdE,0.932
xpf,0.9907
xkdD,0.8845
xkdB,0.9375
xkdA,0.9215
yjbN,1.06
yjbL,1.29
yjbJ,0.9639
yjbH,1.53
yjbF,1.21
yjbE,1.15
xkdT,0.9516
xkdR,1.03
xkdP,1.05
xkdM,0.9024
xkdJ,1.03
xkdH,0.9394
yjbW,0.866
yjbU,1.23
yjbS,1.31
tenI,1.45
yjbQ,1.47
yjbO,1.24
xkdF,0.8466
xtmA,0.8248
xtrA,0.9419
xkdC,1.05
xre,1.26
yjqC,0.8645
yjbM,1.23
yjbK,1.13
yjbI,1.24
yjbG,1.61
mecA,1.54
yjbD,1.21
ylaM,0.0
ylaK,0.8949
ylaH,0.6041
ylaF,0.9087
ylaD,1.23
ylaB,1.04
ykvM,1.48
ykvK,1.36
ykvI,1.06
motA,0.5203
ykvE,1.38
eag,1.1
nprE,1.31
ykzC,1.49
ykzI,1.11
yktA,0.9515
slp,0.9606
pdhC,0.9453
ykvA,1.08
ykrY,1.63
ykrW,1.86
ykrU,1.65
ykrS,1.59
ykrQ,0.893
ylaL,1.33
ylaJ,0.9169
ylaG,0.9029
ylaE,1.03
ylaC,1.02
ylaA,1.14
ykvL,1.28
ykvJ,1.35
clpE,1.61
motB,0.4494
ykvD,1.15
spo0E,1.32
yktD,0.7707
yktC,1.71
yktB,1.21
cad,1.08
pdhD,1.01
pdhB,1.09
ykrZ,1.53
ykrX,2.0
ykrV,2.39
ykrT,1.89
dat,1.03
ykrM,1.08
ymfM,0.9421
ymfK,0.8513
ymfI,0.9603
ymfF,1.13
ymfD,1.05
spoIIIE,0.8941
yloW,1.07
yloU,1.01
spoVM,0.9014
yloR,0.6878
ymfA,0.8136
dapG,1.01
spoVFB,0.9077
ymxH,0.941
ylxY,0.9469
ribC,0.9201
fmt,0.8531
priA,0.0
yloH,0.8513
yloC,0.7722
ylnF,0.8222
ylnD,0.8176
ymfL,0.9688
ymfJ,1.17
ymfH,1.26
ymfE,1.03
ymfC,1.22
ymfB,0.8295
yloV,1.34
rpmB,1.24
yloS,0.7627
yloQ,0.8305
yloO,0.8551
yloM,0.9738
dapA,1.02
asd,1.42
spoVFA,0.9139
ymxG,1.0
rpsO,0.7814
truB,0.7685
def,1.03
yloI,1.03
yloD,0.9282
yloA,0.9679
ylnE,0.812
ylnC,0.7929
yobK,0.7578
yobI,0.9522
yozL,0.9659
yobH,1.0
rapK,1.28
yobF,1.42
yneI,0.9123
ynzD,1.02
yneE,1.07
ynzC,1.43
yneA,0.8813
yndN,1.07
yozI,1.15
yobD,1.01
pps,1.17
yobA,1.32
yoaZ,1.45
yoaV,1.22
yndL,0.99
yndJ,0.9892
yndG,0.9348
yndD,1.07
yndB,1.02
ynzA,1.16
yobJ,0.6695
yozM,0.863
yozK,1.21
phrK,1.57
yozJ,1.12
yobE,1.04
ccdA,0.9483
yneF,1.57
tkt,1.23
yneB,0.9735
lexA,0.7435
yndM,0.988
yozH,0.9639
xynA,0.6022
yobB,1.46
penP,3.37
yoaW,1.77
yoaU,1.22
yndK,0.8104
yndH,1.06
yndE,1.17
ynzB,1.05
yndA,1.08
cotC,1.07
yonR,1.18
yonT,0.8393
yonV,0.3287
yopA,0.6852
yopC,0.7142
yopE,0.6795
yosR,0.8408
yosT,1.35
yosV,0.9826
yosZ,0.9196
yotB,1.03
yotD,0.917
yopG,0.6094
yopI,0.6663
yopK,0.3526
yopM,0.603
yopO,0.4738
yopQ,0.7412
yotF,0.0
yotH,0.9702
yotJ,1.08
yotL,1.16
yotN,1.14
yodV,1.14
yonS,1.33
yonU,0.5188
yonX,0.6472
yopB,0.8234
yopD,0.8045
yopF,0.4984
yosS,1.07
yosU,0.99
yosX,0.8329
sspC,1.55
yotC,0.0
yotE,0.9904
yopH,0.557
yopJ,0.7345
yopL,0.4537
yopN,0.4167
yopP,0.348
yopR,0.9836
yotG,0.9417
yotI,1.06
yotK,0.9737
yotM,1.07
yodU,1.08
cgeA,0.0
fer,1.18
recQ,0.9975
ypbE,1.06
ypbH,2.04
ypdA,1.32
sleB,1.17
ypcP,1.07
ypdP,0.9089
ypeQ,1.4
degR,0.9987
ypfP,1.58
bsaA,1.52
ypfA,1.15
cmk,1.43
ypgA,1.55
yphB,1.05
gpsA,1.04
yphF,1.23
ypgR,1.42
yphP,1.27
ypjP,0.8687
thyB,0.9213
ypkP,0.9171
yplP,0.3352
ypbB,0.9511
ypbD,1.02
ypbF,1.09
ypcA,1.06
ypdC,0.7936
ypeB,0.987
ypdQ,1.04
ypeP,1.36
ypzA,1.05
cspD,1.48
metB,1.79
ypgQ,1.61
ypfB,1.41
ypfD,2.43
yphA,1.14
yphC,1.12
yphE,1.06
spoIVA,0.919
ilvD,1.65
ypiP,1.09
ypjQ,1.05
dfrA,1.0
yplQ,0.4312
ilvA,1.09
yqgA,1.77
yqgC,1.28
yqgE,1.1
yqgG,1.34
yqgI,1.23
yqgK,1.14
bfmBAB,1.9
bmrR,1.2
yqiW,1.18
yqiY,2.25
yqjA,1.46
yqjC,1.24
yqgL,1.21
yqgN,1.01
yqgP,1.37
glcK,1.17
yqgU,1.02
yqgW,1.03
yqjE,1.03
yqjG,1.15
yqjI,1.91
yqjK,1.48
yqjM,1.23
yqjO,1.62
yqgB,1.42
sodA,1.46
pbpA,1.96
yqgH,1.31
yqgJ,1.3
yqzD,1.77
bfmBB,2.0
bmr,1.12
yqiX,2.74
yqiZ,2.34
yqjB,1.32
yqjD,0.9438
yqgM,1.24
yqgO,0.9136
yqgQ,1.23
yqgT,1.22
yqgV,1.09
yqgX,1.36
yqjF,1.14
yqjH,0.8169
yqjJ,2.09
yqjL,2.66
yqjN,1.22
yqjP,1.18
