ybeF,0.9564
glpQ,2.37
ybdT,1.28
ybxH,0.9095
ybdM,0.8577
ybdK,0.6948
ybxF,0.3064
rplJ,0.2122
rplK,0.41
rpmG,1.12
yacP,0.7261
rplL,0.3853
ybdE,1.11
ybcT,0.9042
ybcQ,0.7502
ybcO,0.9729
ybcL,0.8396
ybcH,0.7648
cysE,0.8694
yacN,1.22
yacL,1.71
sms,1.78
yacH,1.88
glpT,2.53
ybyB,2.72
ybxI,1.32
csgA,1.04
ybdL,0.9446
ybdJ,0.872
ybxB,0.4216
rplA,0.4376
nusG,0.8047
sigH,1.62
yacO,0.974
ybdA,1.41
ybcS,1.02
ybcP,0.955
ybcM,0.6892
ybcI,0.9275
ybcF,0.8417
gltX,1.26
yacM,1.52
yacK,2.13
yacI,2.59
ctsR,1.57
ydbB,0.9866
ydbA,0.0
ydaS,1.15
ydaQ,1.05
mutT,0.7209
ydaN,0.9238
yciB,1.11
nasA,0.7924
nasD,0.634
nasF,0.7318
ycgS,0.8669
ycgQ,0.8021
ydaL,0.8222
ydaJ,0.8188
lrpC,0.8487
ydaH,1.01
ydaF,1.32
ydaD,0.9587
ycgO,0.715
ycgM,0.8483
cah,1.0
ycgJ,0.9159
tmrB,0.9548
ycgH,0.8597
gsiB,2.42
ydaT,1.07
ydaR,1.11
ydaP,1.38
ydaO,1.08
ydaM,0.9112
yciA,1.52
nasC,0.9858
nasE,0.5963
ycgT,1.29
ycgR,1.09
ycgP,1.35
ydaK,1.17
ydzA,1.5
ydaG,1.97
ydaE,1.37
ydaC,1.17
ycgN,1.03
ycgL,0.8812
ycgK,1.04
aroI,1.2
nadE,1.28
ycgG,0.7176
purL,0.09022
purC,0.1115
purK,0.1583
yebG,0.5174
yebE,0.5106
yebC,0.5735
ydfK,0.0
ydfJ,1.08
ydfH,0.9517
ydfF,0.9222
ydfD,0.9993
ydfB,1.06
guaA,0.2934
yeaD,0.6565
yeaB,0.7832
yeaA,0.6484
ydjO,0.8546
