ybeF,1.12
glpQ,0.8822
ybdT,0.9574
ybxH,0.9767
ybdM,1.33
ybdK,1.51
ybxF,1.08
rplJ,0.9971
rplK,1.15
rpmG,1.19
yacP,0.8527
rplL,1.06
ybdE,1.03
ybcT,1.07
ybcQ,0.0
ybcO,0.8131
ybcL,1.39
ybcH,1.27
cysE,1.13
yacN,0.0
yacL,1.21
sms,1.18
yacH,1.49
glpT,0.9093
ybyB,0.8667
ybxI,0.8929
csgA,1.1
ybdL,1.02
ybdJ,1.2
ybxB,1.63
rplA,1.39
nusG,1.35
sigH,1.09
yacO,0.7345
ybdA,0.799
ybcS,0.6729
ybcP,0.6839
ybcM,3.72
ybcI,1.12
ybcF,1.25
gltX,1.0
yacM,0.6909
yacK,0.8079
yacI,0.0
ctsR,0.4829
ydbB,0.0
ydbA,0.0
ydaS,0.6547
ydaQ,0.8202
mutT,1.26
ydaN,1.04
yciB,0.894
nasA,0.8842
nasD,0.708
nasF,0.9205
ycgS,0.9621
ycgQ,1.44
ydaL,1.43
ydaJ,1.57
lrpC,1.27
ydaH,1.19
ydaF,1.35
ydaD,1.16
ycgO,1.72
ycgM,1.04
cah,1.12
ycgJ,0.8845
tmrB,1.08
ycgH,1.15
gsiB,0.8809
ydaT,1.16
ydaR,1.46
ydaP,1.04
ydaO,0.9067
ydaM,1.22
yciA,0.6702
nasC,0.9175
nasE,0.8004
ycgT,0.9004
ycgR,1.18
ycgP,0.8698
ydaK,0.9706
ydzA,1.04
ydaG,0.8342
ydaE,0.9012
ydaC,1.1
ycgN,0.7727
ycgL,0.0
ycgK,0.6436
aroI,0.7481
nadE,0.5148
ycgG,0.8481
purL,1.75
purC,1.59
purK,2.65
yebG,1.66
yebE,0.0
yebC,2.04
ydfK,0.0
ydfJ,0.3206
ydfH,0.0
ydfF,0.0
ydfD,0.0
ydfB,0.0
guaA,1.0
yeaD,1.29
yeaB,1.25
yeaA,0.8176
ydjO,1.49
ydjM,1.31
ydeT,0.0
ydeR,1.2
ydeP,0.0
ydzF,1.09
ydeM,1.27
ydeK,0.0
yexA,1.48
purB,1.41
purE,3.2
yebF,0.9248
yebD,1.61
yebB,0.0
nap,1.56
ydfI,1.05
ydfG,0.9971
ydfE,1.26
ydfC,1.14
ydfA,1.35
yebA,0.73
yeaC,0.8462
gabP,0.0
ydjP,0.7118
ydjN,0.932
ydjL,1.05
ydeS,0.8813
ydeQ,0.5838
ydeO,0.572
ydeN,0.8607
ydeL,0.651
ydeJ,0.5935
yfhS,0.0
yfhO,0.0
yfhM,0.7333
yfhK,0.0
yfhI,0.0
yfhG,0.0
yflS,1.45
yflT,0.0
yfmC,0.7576
yfmE,1.43
yfmG,0.5846
yfmI,1.36
yfhE,0.8897
yfhC,0.6391
yfhA,0.7188
yfiY,0.0
yfiV,0.0
yfiT,0.8492
yfmK,1.03
yfmM,1.22
yfmO,1.09
yfmQ,0.9748
yfmS,1.54
yfnA,1.6
yfhP,0.9259
csbB,1.13
yfhL,0.9416
yfhJ,1.08
yfhH,1.21
yfhF,0.0
pel,1.2
yfmA,0.9973
yfmD,1.05
yfmF,0.8061
yfmH,0.7938
yfmJ,1.04
yfhD,0.8005
yfhB,0.4639
yfiZ,0.0
yfiW,0.9149
yfiU,0.8725
yfiS,0.8529
yfmL,1.06
yfmN,0.8053
yfmP,0.9785
yfmR,0.7116
yfmT,0.0
yfnD,0.6918
yisK,0.8789
yisI,0.8478
yisG,0.7771
yisE,1.06
yisB,0.8247
addA,0.0
yhdY,0.4751
yhdW,0.0
yhdU,0.0
yhdS,0.0
yhdQ,1.02
yhdO,1.04
yhjQ,1.12
yhjM,0.0
yhjK,0.0
yhjI,1.27
yhjG,1.18
yhjE,1.4
yhdL,1.38
yhdJ,1.21
yhdH,1.06
yhdF,0.9696
citR,0.9054
phoA,0.9332
yisJ,1.07
yisH,0.8331
yisF,1.11
yisC,1.07
sbcD,1.12
yhjR,0.0
yhdX,0.9488
yhdV,1.5
yhdT,0.846
yhdR,0.6487
yhdP,1.03
yhdM,1.44
yhjO,0.835
yhjL,0.9359
yhjJ,0.8633
yhjH,0.0
sipV,0.9791
yhjD,1.04
yhdK,1.14
yhdI,0.0
yhdG,0.0
citA,0.5612
lytE,0.5545
spoVR,0.0
xkdU,0.0
xkdS,0.0
xkdQ,0.1071
xkdN,0.0
xkdK,0.0
xkdI,0.0
yjbX,0.0
yjbV,0.9297
yjbT,0.495
yjbR,1.07
tenA,0.8402
yjbP,0.8854
xkdG,1.18
xkdE,1.36
xpf,0.0
xkdD,1.09
xkdB,1.37
xkdA,1.32
yjbN,1.08
yjbL,1.18
yjbJ,1.31
yjbH,1.26
yjbF,0.9757
yjbE,1.02
xkdT,1.19
xkdR,0.0
xkdP,1.06
xkdM,0.936
xkdJ,0.8667
xkdH,0.0
yjbW,0.7643
yjbU,1.03
yjbS,0.9018
tenI,0.7914
yjbQ,0.9745
yjbO,0.905
xkdF,0.0
xtmA,0.0
xtrA,0.0
xkdC,0.0
xre,0.0
yjqC,1.06
yjbM,0.9155
yjbK,0.6984
yjbI,0.7825
yjbG,0.0
mecA,1.14
yjbD,0.4734
ylaM,1.27
ylaK,1.35
ylaH,1.44
ylaF,1.22
ylaD,1.8
ylaB,0.0
ykvM,0.0
ykvK,2.74
ykvI,0.5655
motA,1.08
ykvE,1.78
eag,0.0
nprE,1.29
ykzC,1.26
ykzI,1.22
yktA,1.1
slp,1.25
pdhC,1.22
ykvA,1.22
ykrY,1.22
ykrW,1.49
ykrU,0.9083
ykrS,0.9955
ykrQ,1.27
ylaL,0.9348
ylaJ,1.46
ylaG,1.45
ylaE,1.04
ylaC,1.3
ylaA,1.47
ykvL,0.0
ykvJ,0.0
clpE,1.22
motB,1.29
ykvD,1.05
spo0E,0.0
yktD,0.97
yktC,0.9556
yktB,0.9272
cad,1.47
pdhD,1.11
pdhB,1.09
ykrZ,0.9958
ykrX,1.0
ykrV,0.0
ykrT,0.6968
dat,0.0
ykrM,0.4881
ymfM,1.26
ymfK,1.62
ymfI,1.42
ymfF,1.29
ymfD,0.0
spoIIIE,0.0
yloW,1.18
yloU,1.31
spoVM,0.0
yloR,0.8648
ymfA,1.13
dapG,0.7751
spoVFB,1.17
