503,ypeB
504,ypdQ
505,ypeP
506,ypzA
507,cspD
508,metB
509,ypgQ
510,ypfB
511,ypfD
512,yphA
513,yphC
514,yphE
515,spoIVA
516,ilvD
517,ypiP
518,ypjQ
519,dfrA
520,yplQ
521,ilvA
522,yqgA
523,yqgC
524,yqgE
525,yqgG
526,yqgI
527,yqgK
528,bfmBAB
529,bmrR
530,yqiW
531,yqiY
532,yqjA
533,yqjC
534,yqgL
535,yqgN
536,yqgP
537,glcK
538,yqgU
539,yqgW
540,yqjE
541,yqjG
542,yqjI
543,yqjK
544,yqjM
545,yqjO
546,yqgB
547,sodA
548,pbpA
549,yqgH
550,yqgJ
551,yqzD
552,bfmBB
553,bmr
554,yqiX
555,yqiZ
556,yqjB
557,yqjD
558,yqgM
559,yqgO
560,yqgQ
561,yqgT
562,yqgV
563,yqgX
564,yqjF
565,yqjH
566,yqjJ
567,yqjL
568,yqjN
569,yqjP
570,levE
571,levG
572,adhA
573,yraC
574,yraE
575,yraF
576,yqbK
577,yqbM
578,yqbN
579,yqbQ
580,yqbS
581,yqcA
582,yraH
583,yraJ
584,yraL
585,yraM
586,yraO
587,sigZ
588,yqcD
589,yqxG
590,yqxI
591,yqcF
592,yqzI
593,rapE
594,levF
595,sacC
596,yraB
597,yraD
598,adhB
599,yraG
600,yqbL
601,yqdB
602,yqbP
603,yqbR
604,yqbT
605,yqcB
606,yraI
607,yraK
608,csn
609,yraN
610,yrpG
611,yrpE
612,yqcE
613,cwlA
614,yqxJ
615,yqcG
616,phrE
617,yqcI
618,ytaF
619,ytbE
620,ytcD
621,ytcF
622,dnaB
623,ytxB
624,folC
625,spoIIB
626,ysxA
627,mreC
628,minC
629,spoIVFA
630,thrS
631,lytS
632,ysbA
633,yscB
634,infC
635,rplT
636,rplU
637,spo0B
638,p`eB
639,pheB
640,yrxA
641,nadB
642,nadA
643,ytaG
644,ytbD
645,gapB
646,ytcG
647,dnaI
648,ytxC
649,comC
650,maf
651,mreB
652,mreD
653,minD
654,spoIVFB
655,ysaA
656,lytT
657,ysbB
658,yscA
659,rpmI
660,ysdA
661,ysxB
662,obg
663,pheA
664,nifS
665,nadC
666,yrbA
667,yubA
668,yubC
669,yubE
670,yubG
671,yuaB
672,gbsA
673,yteP
674,yteR
675,yteT
676,yteV
677,ytfP
678,ytzG
679,yuaD
680,yuaG
681,yuaJ
682,glgD
683,ytaB
684,ytxN
685,ytzE
686,ythQ
687,ytjP
688,ytlP
689,ytlR
690,ytmP
691,yubB
692,yubD
693,yubF
694,yuaA
695,yuaC
696,gbsB
697,yteQ
698,yteS
699,yteU
700,opuD
701,ytgP
702,ytzF
703,yuaF
704,yuaI
705,glgB
706,glgA
707,ytaA
708,cotS
709,ythP
710,ytiP
711,ytkP
712,ytlQ
713,amyX
714,ytzH
715,yvrB
716,yvqK
717,yvqI
718,yvqG
719,yvqE
720,gerAC
721,yutL
722,paiA
723,yumD
724,yumC
725,yuiA
726,yuiC
727,gerAA
728,yuxN
729,yvqA
730,yvtB
731,yusZ
732,yusW
733,yuiE
734,yuiG
735,yuiI
736,dhbC
737,dhbB
738,yukL
739,yvrA
740,yvqJ
741,yvqH
742,yvqF
743,yvqC
744,gerAB
745,yutM
746,paiB
747,yuzG
748,yumB
749,yuiB
750,yuiD
751,citG
752,yvqB
753,yvtA
754,mrgA
755,yusX
756,yusV
757,yuiF
758,yuiH
759,dhbA
760,dhbE
761,yukM
762,yukJ
763,yvyD
764,cccB
765,ftsX
766,yvzD
767,yvkA
768,yvkC
769,yvfH
770,lacR
771,yvfM
772,yvfO
773,yvfS
774,yvfU
775,uvrB
776,yvzB
777,yvlA
778,yvlC
779,yvmB
780,cypX
781,yvfW
782,yvbX
783,yvbV
784,yvbT
785,araE
786,gap
787,yvjA
788,ftsE
789,yvjB
790,yvjD
791,yvkB
792,csbA
793,yvfI
794,yvfL
795,lacA
796,yvfR
797,yvfT
798,yvfV
799,uvrA
800,yvkN
801,yvlB
802,yvmA
803,yvmC
804,yvnA
805,yvbY
806,yvbW
807,yvbU
808,araR
809,yvbQ
810,pgk
811,ywhR
812,sbo
813,argS
814,fnr
815,ywiD
816,narH
817,ywpD
818,ywpF
819,ywpH
820,ywqB
821,ywqD
822,ywqF
823,narI
824,ywjA
825,ywjC
826,ywjE
827,rpoE
828,ywjG
829,ywqH
830,ywqJ
831,ywqL
832,ywqN
833,ywrA
834,ywrC
835,ywiA
836,ywiB
837,narK
838,ywiC
839,narG
840,narJ
841,ywpE
842,ywpG
843,ywpJ
844,ywqC
845,ywqE
846,ywqG
847,ywiE
848,ywjB
849,ywjD
850,acdA
851,ctrA
852,spo0F
853,ywqI
854,ywqK
855,ywqM
856,ywqO
857,ywrB
858,ywrD
859,hutI
860,hutP
861,yxiB
862,yxiD
863,yxxE
864,bglH
865,ywbA
866,ywbC
867,ywbE
868,ywbG
869,ywbI
870,thiC
871,yxxF
872,yxiF
873,yxiG
874,yxzG
875,yxiJ
876,yxiL
877,ywbO
878,ywcB
879,ywcD
880,ywzA
881,qoxB
882,qoxD
883,hutU
884,yxiA
885,yxiC
886,yxxD
887,bglP
888,yxiE
889,ywbB
890,ywbD
891,ywbF
892,ywbH
893,thiK
894,ywbM
895,yxxG
896,yxzC
897,yxiH
898,yxiI
899,yxiK
900,yxiM
901,ywcA
902,ywcC
903,galT
904,qoxA
905,qoxC
906,ywcE
907,ytrP
908,yprA
909,yloN
910,yerG
911,wprA
912,yycJ
913,rocR
914,rocE
915,phrG
916,yycN
917,yycP
918,topB
919,polA
920,mmgA
921,ileS
922,dinG
923,carB
924,yycR
925,yydA
926,yydC
927,fbp
928,yydG
929,yydI
930,ytsD
931,yrvE
932,yloP
933,ykuA
934,ydhL
935,valS
936,yyxA
937,rocD
938,rocF
939,rapG
940,yycO
941,yycQ
942,smc
943,murD
944,lonA
945,hrcA
946,cheA
947,alaS
948,yycS
949,yydB
950,yydD
951,yydF
952,yydH
953,yydJ
954,yveM
955,yutK
956,yueB
957,yufK
958,ytpQ
959,ytmO
960,yndF
961,pksL
962,mcpC
963,yisZ
964,ydbH
965,ybxG
966,ysdB
967,yrhE
968,yqcC
969,ponA
970,yomI
971,cgeC
972,wapA
973,ppsA
974,pksM
975,yetO
976,rpoC
977,dra
978,yvfQ
979,yukA
980,yuxO
981,glgC
982,yttP
983,pykA
984,pksP
985,pksK
986,oppD
987,srfAA
988,yccK
989,secE
990,rpmA
991,yrpC
992,yqgS
993,ypbR
994,yorL
995,odhA
996,dhbF
997,pksR
998,yfkN
999,gutR
1000,yxeF
1001,galK
1002,rbcL
1003,aceF
1004,kdtA
1005,tufA_E
1006,yazC
1007,yrhC
1008,yerC
1009,yshA
1010,yoqX
1011,yacF
1012,yhcD
1013,yetG
1014,ywnG
1015,ywqA
1016,degU
1017,yvnB
1018,cysS
1019,yqjU
1020,ylaI
1021,yuaE
1022,yqaD
1023,yozD
1024,yazB
1025,yfnB
1026,ywmD
1027,glcR
1028,ggaB
1029,prfB
1030,yvoD
1031,ybcD
1032,ndhF
1033,adaA
1034,ybbU
1035,ybbT
1036,ybbP
1037,folK
1038,sul
1039,pabA
1040,cysK
1041,yacC
1042,sigW
1043,ybbJ
1044,ybbH
1045,ybbE
1046,ybbC
1047,feuA
1048,yabT
1049,yabR
1050,yabQ
1051,yabO
1052,spoVT
1053,ybcC
1054,adaB
1055,alkA
1056,glmS
1057,ybbR
1058,ybbM
1059,folA
1060,pabC
1061,pabB
1062,yacD
1063,yacB
1064,ybbK
1065,ybbI
1066,ybbF
1067,ybbD
1068,ybbB
1069,feuB
1070,yabS
1071,divIC
1072,yabP
1073,yabM
1074,spoVC
1075,ydaB
1076,ycsN
1077,yczI
1078,ycsO
1079,ycsI
1080,ycsE
1081,ycgF
1082,mdr
1083,lctE
1084,ycgB
1085,opuAC
1086,yceK
1087,yczH
1088,ycsA
1089,mtlA
1090,ycnK
1091,ycnI
1092,ycxE
1093,yceI
1094,yceF
1095,yceD
1096,yceB
1097,ycdI
1098,ycdG
1099,ydaA
1100,yczJ
1101,ycsK
1102,ycsJ
1103,ycsF
1104,ycsD
1105,ycgE
1106,lctP
1107,amyE
1108,ycgA
1109,opuAB
1110,yceJ
1111,sipU
1112,mtlD
1113,ycnL
1114,ycnJ
1115,gdh
1116,ycnH
1117,yceG
1118,yceE
1119,yceC
1120,yceA
1121,ycdH
1122,ycdF
1123,ydjJ
1124,ydjH
1125,ydjF
1126,gutB
1127,ydjB
1128,ydiR
1129,ydeI
1130,ydeG
1131,ydeE
1132,ydeC
1133,ydeB
1134,ydeA
1135,ydiP
1136,ydiN
1137,groEL
1138,ydiL
1139,ydiJ
1140,ydiH
1141,yddS
1142,yddQ
1143,lrpA
1144,phrI
1145,yddJ
1146,yddH
1147,ydjI
1148,ydjG
1149,ydjE
1150,ydjC
1151,ydiS
1152,ydiQ
1153,ydeH
1154,ydeF
1155,ydeD
1156,ydzE
1157,cspC
1158,yddT
1159,ydiO
1160,ydiM
1161,groES
1162,ydiK
1163,ydiI
1164,ydiG
1165,yddR
1166,lrpB
1167,yddM
1168,rapI
1169,yddI
1170,yddG
1171,yfiR
1172,lipB
1173,yfiN
1174,yfiL
1175,yfiJ
1176,yfiH
1177,yfnE
1178,yfnG
1179,yfnI
1180,yetL
1181,yetJ
1182,yezB
1183,yfiF
1184,yfiD
1185,glvC
1186,glvA
1187,yfjB
1188,yfjD
1189,yetH
1190,lplD
1191,lplB
1192,yetA
1193,yesX
1194,yesV
1195,yfiQ
1196,yfiO
1197,yfiM
1198,yfiK
1199,yfiI
1200,yfiG
1201,yfnF
1202,yfnH
1203,yetN
1204,yetK
1205,yezD
1206,yetI
1207,yfiE
1208,yfiC
1209,yfiA
1210,yfjA
1211,yfjC
1212,yfjE
1213,yetF
1214,lplC
1215,lplA
1216,yesZ
1217,yesW
1218,yesU
1219,yhjC
1220,yhxD
1221,yhzC
1222,yhfW
1223,yhfU
1224,yhfS
1225,ygxB
1226,yhdD
1227,yhdB
1228,yhcZ
1229,yhxB
1230,glpK
1231,yhfO
1232,yhfN
1233,yhfL
1234,yhfJ
1235,yhfH
1236,yhfF
1237,glpP
1238,yhcX
1239,yhcV
1240,yhcT
1241,yhcR
1242,yhcP
1243,yhjA
1244,comK
1245,yhxC
1246,yhfV
1247,yhfT
1248,yhfP
1249,yhdE
1250,yhdC
1251,yhdA
1252,yhcY
1253,glpD
1254,glpF
1255,aprE
1256,yhfM
1257,yhfK
1258,yhfI
1259,gltT
1260,yhfE
1261,yhxA
1262,yhcW
1263,yhcU
1264,yhcS
1265,yhcQ
1266,yhcO
1267,yjqB
1268,xlyB
1269,phrA
1270,yjoB
1271,yjnA
1272,yjmI
1273,yjbC
1274,oppF
1275,oppB
1276,trpS
1277,appC
1278,appA
1279,yjmG
1280,yjmE
1281,yjmC
1282,yjmA
1283,yjlC
1284,yjlA
1285,appD
1286,yjaY
1287,yjzA
1288,yjaV
1289,yjzD
1290,argF
1291,yjqA
1292,yjpA
1293,rapA
1294,yjoA
1295,yjmJ
1296,yjmH
1297,yjbB
1298,oppC
1299,oppA
1300,yjbA
1301,appB
1302,appF
1303,yjmF
1304,yjmD
1305,yjmB
1306,yjlD
1307,yjlB
1308,yjkB
1309,yjaZ
1310,yjzB
1311,med
1312,yjaU
1313,yjzC
1314,pdhA
1315,ykrB
1316,ykzG
1317,adeC
1318,ykqA
1319,abh
1320,ykrL
1321,sspD
1322,ykoZ
1323,ykoV
1324,ykoT
1325,ykoQ
1326,ykpC
1327,ykpB
1328,ykoA
1329,fruA
1330,yknZ
1331,yknX
1332,ykoN
1333,ykoL
1334,tnrA
1335,ykzD
1336,ykoI
1337,ykoG
1338,ykyA
1339,ykrA
1340,ykqC
1341,ykqB
1342,kinC
1343,mreBH
1344,ykrK
1345,ykrI
1346,ykoX
1347,ykoU
1348,ykoS
1349,ykoP
1350,ampS
1351,ykpA
1352,sipT
1353,fruR
1354,yknY
1355,yknW
1356,ykoM
1357,ykzB
1358,ykoK
1359,ykoJ
1360,ykoH
1361,ykoF
1362,rbfA
1363,infB
1364,ylxR
1365,ylxS
1366,yluC
1367,cdsA
1368,ylnB
1369,cysH
1370,pyrF
1371,pyrDII
1372,pyrC
1373,pyrP
1374,frr
1375,tsf
1376,ylxL
1377,cheD
1378,cheW
1379,cheB
1380,ylyB
1381,ylyA
1382,divIVA
1383,ylmG
1384,ylmE
1385,ylmC
1386,ylxP
1387,ylxQ
1388,nusA
1389,proS
1390,yluB
1391,yluA
1392,ylnA
1393,pyrE
1394,pyrD
1395,pyrAA
1396,pyrB
1397,pyrR
1398,smbA
1399,rpsB
1400,sigD
1401,cheC
1402,ylxH
1403,lsp
1404,ylmH
1405,ylmF
1406,ylmD
1407,ylmB
1408,yoaT
1409,yoaS
1410,yozF
1411,yoaP
1412,yoaN
1413,pelB
1414,yncM
1415,ynzH
1416,yncE
1417,yncC
1418,xylB
1419,xylR
1420,yoaJ
1421,yoaH
1422,yoaF
1423,yoaD
1424,yoaB
1425,yoxB
1426,ynaJ
1427,ynaG
1428,ynaE
1429,ynaC
1430,ynzG
1431,ynxB
1432,yozG
1433,yoaR
1434,yoaQ
1435,yoaO
1436,yoaM
1437,yoaK
1438,thyA
1439,yncF
1440,yncD
1441,yncB
1442,xylA
1443,xynB
1444,yoaI
1445,yoaG
1446,yoaE
1447,yoaC
1448,yoaA
1449,yoxC
1450,ynaI
1451,ynaF
1452,ynaD
1453,ynaB
1454,ynzF
1455,glnA
1456,yopS
1457,yopU
1458,yopW
1459,yopY
1460,yoqA
1461,yoqC
1462,cgeD
1463,yodT
1464,yodR
1465,yodP
1466,yozE
1467,yodM
1468,yoqE
1469,yoqG
1470,yoqI
1471,yoqK
1472,yoqM
1473,yoqO
1474,deoD
1475,yodI
1476,ctpA
1477,yodE
1478,yodC
1479,yojA
1480,yopT
1481,yopV
1482,yopX
1483,yopZ
1484,yoqB
1485,yoqD
1486,cgeE
1487,yodS
1488,argE
1489,yodO
1490,yodN
1491,yodL
1492,yoqF
1493,yoqH
1494,yoqJ
1495,yoqL
1496,yoqN
1497,yoqP
1498,yodJ
1499,yodH
1500,yodF
1501,yodD
1502,yodA
1503,yojB
1504,hbs
1505,mtrB
1506,gerCB
1507,ndk
1508,aroF
1509,aroH
1510,ypmP
1511,ypmR
1512,ypmT
1513,ypoP
1514,yppQ
1515,yokA
1516,trpD
1517,trpF
1518,trpA
1519,tyrA
1520,ypiA
1521,ypiF
1522,yokC
1523,yokE
1524,yokG
1525,yokI
1526,yokK
1527,yolA
1528,mtrA
1529,gerCA
1530,gerCC
1531,cheR
1532,aroB
1533,trpE
1534,ypmQ
1535,ypmS
1536,ypnP
1537,yppP
1538,ypqP
1539,yokB
1540,trpC
1541,trpB
1542,hisC
1543,aroE
1544,ypiB
1545,qcrA
1546,yokD
1547,yokF
1548,yokH
1549,yokJ
1550,yokL
1551,yolB
1552,yqgY
1553,yqhA
1554,yqxL
1555,comGB
1556,comGD
1557,comGF
1558,yqjQ
1559,yqjS
1560,yqjV
1561,yqjW
1562,yqjY
1563,yqkA
1564,yqzE
1565,yqxM
1566,cotN
1567,sinI
1568,yqhH
1569,yqhJ
1570,yqkC
1571,yqkE
1572,yqkG
1573,ansA
1574,yqkI
1575,yqkK
1576,yqgZ
1577,yqhB
1578,comGA
1579,comGC
1580,comGE
1581,comGG
1582,yqjR
1583,yqjT
1584,yqzH
1585,yqjX
1586,yqjZ
1587,yqkB
1588,yqzG
1589,sipW
1590,sinR
1591,yqhG
1592,yqhI
1593,yqhK
1594,yqkD
1595,yqkF
1596,ansR
1597,ansB
1598,yqkJ
1599,spoIIM
1600,yrpD
1601,aadK
1602,yrdB
1603,yrdD
1604,yrdF
1605,azlC
1606,yqcJ
1607,yqcL
1608,spoIVCA
1609,nucB
1610,yqeC
1611,yqeE
1612,brnQ
1613,gltR
1614,czcD
1615,yrdQ
1616,yrkA
1617,blt
1618,yqeG
1619,aroD
1620,yqeJ
1621,yqeL
1622,comER
1623,comEB
1624,yrpB
1625,yrdA
1626,yrdC
1627,cypA
1628,azlB
1629,azlD
1630,yqcK
1631,yqcM
1632,spoIVCB
1633,yqeB
1634,yqeD
1635,yqeF
1636,yrdK
1637,yrdN
1638,trkA
1639,yrdR
1640,bltD
1641,bltR
1642,yqeH
1643,yqeI
1644,yqeK
1645,yqeM
1646,comEA
1647,comEC
1648,ysdC
1649,araA
1650,araD
1651,araM
1652,araP
1653,abfA
1654,yrbB
1655,yrbD
1656,yrzG
1657,yrbE
1658,bofC
1659,ruvB
1660,ysfE
1661,ysfC
1662,ysfA
1663,pheS
1664,ysgB
1665,yshC
1666,tgt
1667,yrzE
1668,spoVB
1669,yrvB
1670,yrvC
1671,abnA
1672,araB
1673,araL
1674,araN
1675,araQ
1676,cstA
1677,yrbC
1678,yrzH
1679,yrzF
1680,csbX
1681,ruvA
1682,queA
1683,ysfD
1684,ysfB
1685,ysgA
1686,pheT
1687,yshB
1688,yshD
1689,yrbF
1690,yrbG
1691,yrzD
1692,secF
1693,yrvD
1694,apt
1695,ytxO
1696,ytcB
1697,ytdA
1698,menF
1699,ytxM
1700,menE
1701,ytmQ
1702,malS
1703,ytoP
1704,ytpP
1705,ytpS
1706,murC
1707,ytgA
1708,ytgC
1709,ythB
1710,ytiA
1711,ytjA
1712,ytkA
1713,ytxH
1714,aroA
1715,ytxD
1716,acuC
1717,acsA
1718,rpsD
1719,ytcC
1720,ytcA
1721,yteA
1722,menD
1723,menB
1724,ytfD
1725,ytnP
1726,ytzB
1727,ytoQ
1728,ytpR
1729,ytpT
1730,ytxG
1731,ytgB
1732,ytgD
1733,ythA
1734,ytiB
1735,ytjB
1736,dps
1737,ytxJ
1738,ccpA
1739,ytxE
1740,acuA
1741,tyrS
1742,yusU
1743,yusS
1744,yusQ
1745,yusO
1746,yusM
1747,yusK
1748,yuxI
1749,yukE
1750,yukC
1751,yueC
1752,yueE
1753,yuzE
1754,yusI
1755,yusG
1756,yusE
1757,yusC
1758,yusA
1759,yurY
1760,yueG
1761,yueI
1762,yueK
1763,yuzC
1764,comQ
1765,comP
1766,yusT
1767,yusR
1768,yusP
1769,yusN
1770,yusL
1771,yusJ
1772,ald
1773,yukD
1774,yukB
1775,yueD
1776,yuzF
1777,yueF
1778,yusH
1779,yusF
1780,yusD
1781,yusB
1782,yurZ
1783,yurX
1784,yueH
1785,yueJ
1786,yuxH
1787,degQ
1788,comX
1789,comA
1790,yvoA
1791,nagA
1792,lgt
1793,yvpA
1794,hisZ
1795,hisD
1796,tpi
1797,eno
1798,yvbJ
1799,yvbH
1800,yvbF
1801,opuCB
1802,hisH
1803,hisF
1804,yvcA
1805,yvzA
1806,yvcD
1807,trxB
1808,opuCD
1809,yvaZ
1810,yvaX
1811,yvaV
1812,opuBC
1813,yvaQ
1814,nagB
1815,yvoB
1816,yvpB
1817,hisG
1818,hisB
1819,pgm
1820,yvbK
1821,yvbI
1822,yvbG
1823,opuCA
1824,opuCC
1825,hisA
1826,hisI
1827,yvcB
1828,yvcC
1829,yvcE
1830,yvcI
1831,yvbA
1832,yvaY
1833,yvaW
1834,opuBB
1835,opuBD
1836,yvaP
1837,fbaA
1838,murZ
1839,rpmE
1840,ywkB
1841,ywkD
1842,ywkE
1843,ywrE
1844,cotG
1845,cotB
1846,ywrK
1847,alsS
1848,ywrO
1849,ywlA
1850,ywlB
1851,ywlE
1852,ywlG
1853,upp
1854,atpB
1855,ywsB
1856,rbsC
1857,rbsD
1858,rbsR
1859,ywtA
1860,ywtC
1861,ywjH
1862,ywjI
1863,ywkA
1864,ywkC
1865,prfA
1866,ywkF
1867,ywrF
1868,cotH
1869,ywrJ
1870,alsR
1871,alsD
1872,ywsA
1873,spoIIR
1874,ywlD
1875,ywlF
1876,glyA
1877,atpI
1878,atpE
1879,rbsB
1880,rbsA
1881,rbsK
1882,ywsC
1883,ywtB
1884,ywtD
1885,deaD
1886,yxiP
1887,bglS
1888,katB
1889,yxiT
1890,yxjB
1891,ywcF
1892,ywcH
1893,ywcI
1894,ywcJ
1895,sacA
1896,thiD
1897,yxjD
1898,yxjF
1899,yxjH
1900,yxjJ
1901,yxjL
1902,yxjN
1903,ywdD
1904,ywdF
1905,ywdH
1906,ywdJ
1907,ywdL
1908,spsB
1909,yxiO
1910,licT
1911,yxiQ
1912,yxiS
1913,yxjA
1914,yxjC
1915,ywcG
1916,vpr
1917,sacT
1918,sacP
1919,ywdA
1920,ywdC
1921,yxjE
1922,yxjG
1923,yxjI
1924,pepT
1925,yxjM
1926,yxjO
1927,ywdE
1928,ung
1929,ywdI
1930,ywdK
1931,spsA
1932,spsC
1933,rnpA
1934,jag
1935,gidB
1936,yydK
1937,bglA
1938,ahpC
1939,gntP
1940,gntR
1941,yxaB
1942,yyaB
1943,spo0J
1944,yyaD
1945,yyaF
1946,ssb
1947,exoA
1948,yxaD
1949,yxaF
1950,yxaH
1951,yxaJ
1952,yxaM
1953,yxbB
1954,rpmH
1955,spoIIIJ
1956,thdF
1957,yyaA
1958,yyzE
1959,ahpF
1960,gntZ
1961,gntK
1962,yxaA
1963,yxaC
1964,soj
