BSU26790		1.0876987925256831	0.8823524523124937	0.8685026735085138
BSU27090		0.8792997349765408	0.9765691744537813	1.0435666707863618
BSU28720	0.8197477959062	1.6081506963480425	0.7924709389481797	0.8741729487829099
BSU14480	0.5977556784389949	1.6753383535554418	0.8620165499713722	0.859674182566521
BSU28810		0.9792915871199382	0.9975483412364013	
BSU00370	0.997980853225001	1.1025335922106547	0.5835174056301968	0.7124965991311402
BSU29200	1.2542133082277942	0.8098576544547085	1.5418136325895337	1.269707882203211
BSU24350	1.1025335922106547	0.8591233217356327	0.867950082166729	1.2852606959547999
BSU24340	1.0582150016914458	0.9624216738016228	1.0876987925256831	1.0876987925256831
BSU37170	1.1025335922106547	1.0289811644797733	1.0144588250362492	1.0876987925256831
BSU29470	1.6416390492129653	1.1776238619594184	1.7604987964997776	1.8469426548332482
BSU08060	0.6893406644474316	1.7776856665577871	1.0729258200133638	0.903392516050059
BSU08070	1.443933614390437	1.0876987925256831	1.2852606959547999	1.0582150016914458
BSU08080	0.7911279753370599	1.7433632589376395	1.0876987925256831	0.937851999006697
BSU08090	1.2387772507408568	1.2080818139511238	1.0729258200133638	1.0729258200133638
BSU08100	0.8636711630031583	1.5748749825997468	1.0144588250362492	0.9388423568000449
BSU15920	0.8168989140418925	1.0144588250362492	1.1474057494228085	1.0289811644797733
BSU29680	1.508968411247998	1.5253638945937036	1.2387772507408568	1.2387772507408568
BSU29690	1.1776238619594184	0.3839067236740293	1.492627410783256	1.3797855589095749
BSU29700	1.34804893801963	0.7762681347581946	1.0582150016914458	0.9961070522446405
BSU29710	1.5418136325895337	1.16248467663122	1.192823007582393	1.1776238619594184
BSU01810		2.1867328158910104	1.16248467663122	0.8933411921510752
BSU01820		0.8876329660084482	0.9874727633548939	1.16248467663122
BSU10620	1.492627410783256	1.2852606959547999		0.9138992594707683
BSU14520	0.9326225809515137	1.34804893801963	0.9767124007783101	1.0
BSU27010	1.5914861528325137		1.0876987925256831	0.9695589583474467
BSU26970		1.1474057494228085	1.1474057494228085	1.1323873859772056
BSU01370	1.0144588250362492	0.9834513299067974	0.976425953509324	0.9489055159740325
BSU40090	0.9754235910230943	1.692266596981353	0.7599032108171151	0.6815033603795269
BSU40100	1.9700755750823085	1.1474057494228085	0.9347415341243506	
BSU24250	1.5583174024600557	1.5253638945937036	1.300871475965767	1.2387772507408568
BSU27410	1.1025335922106547	1.269707882203211	1.0144588250362492	1.0435666707863618
BSU31930	1.5253638945937036	0.9612812105276664	1.6248683985589283	1.3638889225164361
BSU39860	0.9134782746377295	1.2542133082277942	0.8856863888145449	1.0582150016914458
BSU38830	1.0435666707863618	1.223399991648671	0.8431956003583353	0.8304922273277305
BSU01800	1.3322658616034606	0.9827337471005827	1.0729258200133638	1.0289811644797733
BSU36000	1.1174298952715576	1.0289811644797733	1.0	1.16248467663122
BSU36020	1.443933614390437	0.8998985628088642	1.0582150016914458	1.0582150016914458
BSU36010	1.4601097775553284	1.1776238619594184	0.9738490878011976	1.0289811644797733
BSU18120	0.9425236359908893	1.0144588250362492	1.1174298952715576	1.0
BSU03010	1.3957385950825656	1.42781286726847	1.16248467663122	0.7307701090484428
BSU14450	1.269707882203211	0.9939463188151938	0.9894853663328611	1.411747779924906
BSU30290		1.5583174024600557	1.411747779924906	0.9443659330567798
BSU30280	1.0	1.0582150016914458	1.223399991648671	0.8273596734693894
