BSU26790	2.5243899233020812	1.3797855589095749	1.9170059330024374
BSU27090	1.223399991648671	1.5914861528325137	1.1776238619594184
BSU28720	0.7343105824587479	2.041522422371882	1.223399991648671
BSU14480	1.508968411247998	1.300871475965767	0.9828772504624268
BSU28810	0.7781375795264855		0.850598850127888
BSU00370	0.3604721972418645	0.27444473060680963	0.2364944957749131
BSU29200	1.411747779924906	0.9938023203407793	1.1776238619594184
BSU24350	0.6965597258770693	0.7861650927043445	0.8200192765601205
BSU24340	1.1474057494228085	1.6248683985589283	1.1323873859772056
BSU37170	1.0	0.8492263800884936	1.0729258200133638
BSU29470	0.5058381436878494	0.598618248337879	0.8902768457370507
BSU08060	1.6416390492129653	1.443933614390437	1.3638889225164361
BSU08070	0.7770691565549007	0.7993309138051832	0.8455241111658641
BSU08080	2.1684146510521622	1.492627410783256	1.4763411220855782
BSU08090	1.0435666707863618	1.0289811644797733	0.8128343660388527
BSU08100	1.6248683985589283	1.3797855589095749	1.9523363156428246
BSU15920	0.8544453816155748	0.6627302111192586	1.0144588250362492
BSU29680	1.2387772507408568	1.2080818139511238	1.0289811644797733
BSU29690	0.8934805570999471	0.7482608506384839	1.269707882203211
BSU29700	0.8522467111430211	1.7604987964997776	1.0435666707863618
BSU29710	1.34804893801963	1.1776238619594184	0.8636711630031583
BSU01810	2.4480765167404157	1.0876987925256831	0.8620165499713722
BSU01820	0.8328099267698134	0.7776033116778538	0.826679163887204
BSU10620	1.3638889225164361	0.7808106071488933	1.1323873859772056
BSU14520	1.8295523583368063	1.7776856665577871	1.1323873859772056
BSU27010	1.42781286726847		1.1174298952715576
BSU26970	0.8495008196575882	0.7399599395444926	1.0289811644797733
BSU01370	0.7875054670663267	0.7148380860567353	0.5566847370499168
BSU40090	2.737911766999888	3.139446058918019	1.8994151614004477
BSU40100	1.0729258200133638		1.443933614390437
BSU24250	0.9026933928722356	0.7603010809555798	0.8831855743346706
BSU27410	0.7965040212455659	0.7312942920102121	0.8186621487715239
BSU31930	1.1174298952715576	1.2387772507408568	1.2387772507408568
BSU39860	1.16248467663122	1.1323873859772056	1.223399991648671
BSU38830	1.0729258200133638	1.5748749825997468	1.8469426548332482
BSU01800	0.5260920381919383	0.7618931989324225	0.6662936291454699
BSU36000	0.8085057120443604	0.9439406892450861	1.1474057494228085
BSU36020	0.730246041116839	0.9697018682952857	1.1776238619594184
BSU36010	1.42781286726847	1.7604987964997776	1.0876987925256831
BSU18120	0.4009046959029729	0.4790242205629492	0.4476942501072805
BSU03010	0.8004086325787083	0.48791234751977225	0.655114094788171
BSU14450	0.7850932974555612	0.7399599395444926	0.904931171287877
BSU30290	1.3957385950825656	0.6932051492062481	0.7865671310203041
BSU30280	1.2387772507408568	1.492627410783256	0.8519720004622926
BSU03040	0.7479968928201831	0.8160855066064117	0.7315564268105401
BSU29930	0.759107663122371		0.9340350525133114
BSU23580	0.9887664350404858	1.34804893801963	1.0
BSU23570	0.8334919807611163	0.630298876467976	1.1025335922106547
BSU23590	0.6573960922629909	0.667185399780516	1.2080818139511238
BSU11390	1.411747779924906	1.7092469612779397	
BSU11400	2.1867328158910104	2.48614336904787	1.692266596981353
BSU11360	2.7575849898159497	2.4670874134096357	1.5583174024600557
BSU11370	2.1137449518834854	2.0057013758908875	2.0595057441718208
BSU10300	1.492627410783256	0.9186745796514187	0.8507361351008857
BSU17260	0.860362911182606	1.192823007582393	0.8762502669350024
BSU27610	0.4961521764272226	0.5205333453011333	0.9649892312807269
BSU28800	1.8469426548332482	1.3322658616034606	1.492627410783256
BSU28790	0.8618787098925302		1.3322658616034606
BSU28780	1.9700755750823085	1.6584624363872555	1.3638889225164361
BSU33960	0.48883866029296275	0.6688425151024172	0.5497071852391621
BSU28770	0.7934114297249008		0.8987813758624206
BSU28760	1.9170059330024374	1.5914861528325137	1.1474057494228085
BSU28750	0.7102873610188877		0.972132338567273
BSU28740	1.4601097775553284	1.34804893801963	1.1323873859772056
BSU28730	0.7008246064730376	0.8168989140418925	0.9456420151993234
BSU33970		0.5288188433012604	0.8489519680552489
BSU11210	2.353702680711016	2.620785610074237	1.411747779924906
BSU11190	2.8565961765965984	3.4303447179910487	1.934646375304532
BSU11220	1.5583174024600557	1.1174298952715576	1.2387772507408568
BSU19710	0.5447911024790522	0.6908856629286948	0.9377105450176763
BSU11250	0.9435155048266239	1.0144588250362492	
BSU29450	1.411747779924906	1.2080818139511238	1.3957385950825656
BSU29440	1.192823007582393	0.8982229424124583	1.0
BSU11200	1.864383342561946	1.3165399524919772	1.492627410783256
BSU37330	2.0057013758908875	1.5253638945937036	1.7262792485480012
BSU29750	1.492627410783256	1.1776238619594184	0.8985021454035945
BSU22700	0.822871489782454	0.7781375795264855	0.903392516050059
BSU23080	1.1025335922106547	0.8344471426751315	0.969416053950324
BSU25660	2.5820943856391714	1.9170059330024374	1.4601097775553284
BSU22600	0.6392085196531992	0.6535941166044743	0.8081002640408473
BSU22710	1.5914861528325137	1.8818742373630444	1.1474057494228085
BSU22690	2.241969951460137	1.8295523583368063	1.0289811644797733
BSU03150	1.1174298952715576	0.8660168632796458	0.9061906677730867
BSU16750	1.6584624363872555	1.508968411247998	1.8818742373630444
BSU28470	0.8196014409542814	0.9762082933707258	1.0108473090418346
BSU30540	0.870714116902026	0.7753339300081055	0.9153029725252383
BSU39920	4.035227976992178	2.4101904421029468	2.8565961765965984
BSU22360	0.5327387617591027	0.8021608765740282	0.5486268845157042
BSU22370	0.5264474628747673	0.4474687880831082	0.5241976830897823
BSU27550	0.5780223715239754	0.5494670618353146	0.5962778752076531
BSU36830	1.2852606959547999	1.7776856665577871	2.0057013758908875
BSU36870	2.718281828459045	2.077537383395981	1.5253638945937036
