BSU26790	0.7917374623125557	0.9614237454525545	0.7917374623125557	0.6220511791725569
BSU27090	1.0729258200133638	1.0289811644797733	1.1323873859772056	1.300871475965767
BSU28720	1.16248467663122	0.9592863992928096	0.9587166871807771	0.9950985305976365
BSU14480	2.4291108158880794	2.4101904421029468	2.6986952919077516	2.4101904421029468
BSU28810	1.2623108832215504	1.2080818139511238	1.2623108832215504	1.3165399524919772
BSU00370	1.9878639852271824	1.411747779924906	1.5253638945937036	1.42781286726847
BSU29200	1.2387772507408568	1.5583174024600557	1.6248683985589283	1.3797855589095749
BSU24350	0.6820164392207022	0.5755852613572128	0.7026363620017761	0.6560012490501487
BSU24340	0.625421207022133	0.8190692150822837	0.6865109262658772	0.8628437351178684
BSU37170	0.9115185793813431	0.8577466438397449	0.9790049081814459	0.8978041861228385
BSU29470	2.1137449518834854	2.241969951460137	2.4670874134096357	2.737911766999888
BSU08060	0.9790049081814459	0.9790049081814459	0.9790049081814459	0.9790049081814459
BSU08070	1.6416390492129653	1.3957385950825656	1.7949236765349494	1.4763411220855782
BSU08080	1.0492210496981624	0.9810122041247673	1.0492210496981624	1.1174298952715576
BSU08090	0.9939135163896715	0.8933411921510752	0.9560119710407335	1.1323873859772056
BSU08100	0.9466737050402215	1.0582150016914458	0.8416899676393585	0.9401161457898605
BSU15920	1.7092469612779397	0.9994229735438355	1.1474057494228085	0.9847433846008429
BSU29680	0.6637477322528739	0.7188761681355998	0.6688425151024172	0.7958314044707293
BSU29690	0.48780117792159255	0.41945222379969554	0.5630843357452902	0.480866974219792
BSU29700	0.8219885862893154	0.82314328797016	0.8208338846084707	0.8219885862893154
BSU29710	0.8492263800884936	1.0144588250362492	0.7629551786508646	0.8259988266357507
BSU10620	0.9425236359908893	0.8954323712428803	0.9807253696483309	0.901854665161204
BSU14520	1.7776856665577871	1.6081506963480425	1.6081506963480425	1.5748749825997468
BSU27010	0.9238754139077849	0.9238754139077849	1.0435666707863618	0.804184157029208
BSU26970	0.9580394276257678	1.0435666707863618	0.9580394276257678	0.8725121844651739
BSU01370	1.2542133082277942	1.0	0.649798914670596	0.9261336706500316
BSU40090	0.9206431058937928	0.5529519958549337	0.6194339121139248	0.7716005640016605
BSU40100	1.1025335922106547	0.9642758103227761	1.269707882203211	0.9160050767682028
BSU24250	1.3165399524919772	1.7262792485480012	1.7604987964997776	1.508968411247998
BSU27410	0.9657028140628472	0.7408808587694148	0.8577466438397449	0.7118466044283464
BSU31930	0.9261336706500316	1.1323873859772056	1.269707882203211	1.0435666707863618
BSU39860	0.8212208265239426	0.7883100279620815	0.8272235575256155	0.8481288940841307
BSU38830	0.8856299941897886	1.0435666707863618	0.7908594669840343	0.8224638447989697
BSU01800	2.601417924624738	3.098539495529768	1.8818742373630444	3.32554596623553
BSU36000	0.9784316269087773	1.0876987925256831	1.16248467663122	0.8678119510922948
BSU36020	0.9179846511603366	0.9306462236512656	1.0435666707863618	0.7797410590433823
BSU36010	1.5748749825997468	0.9953866473536772	0.7805431784751067	1.0
BSU18120	1.2080818139511238	1.3957385950825656	1.3638889225164361	1.34804893801963
BSU03010	1.0144588250362492	0.8922265105893856	0.8533458289355523	0.9840255124297336
BSU14450	0.7079504631772583	0.7131467758651993	0.7593728171441791	0.7805431784751067
BSU30290	1.0144588250362492	1.0144588250362492	1.0144588250362492	1.0144588250362492
BSU30280	3.2631477532538455	3.2631477532538455	3.2631477532538455	3.2631477532538455
BSU03040	1.1474057494228085	0.7221377650303035	0.9004208374836308	0.8317189979977802
BSU29930	1.2493800702717424	1.2387772507408568	1.3165399524919772	1.192823007582393
BSU23580	0.8232791968531286	1.0144588250362492	0.9039519343231955	0.8354026414713606
BSU23570	0.9864669326001748	1.0876987925256831	1.2542133082277942	1.1474057494228085
BSU23590	0.9158646428879644	0.973705989244614	1.3322658616034606	0.9388423568000449
BSU11390	1.16248467663122	1.3322658616034606	1.34804893801963	1.1776238619594184
BSU11400	1.34804893801963	1.443933614390437	1.2080818139511238	1.3322658616034606
BSU11360	0.4971996819639246	0.6171932376810064	0.5140515514018532	0.6908856629286948
BSU11370	0.784289745943358	0.882213621547787	0.6631117247774668	0.9930824283163782
BSU10300	1.2852606959547999	1.1776238619594184	1.269707882203211	1.2080818139511238
BSU17260	0.8389184840095033	0.914881789368142	0.8389184840095033	0.7629551786508646
BSU27610	1.3165399524919772	1.192823007582393	1.508968411247998	1.3322658616034606
BSU28800	0.728561055162471	0.8116162151431163	0.728561055162471	0.6455058951818259
BSU28790	0.7012127191366179	0.6092466122606723	0.6603200744458281	0.670500891940194
BSU28780	0.9946664034048883	0.9946664034048883	0.9946664034048883	0.9946664034048883
BSU33960	1.2387772507408568	1.3165399524919772	0.8171701049508292	1.3322658616034606
BSU28770	0.8781904617938374	0.8532084154815346	0.9201266805850484	1.0289811644797733
BSU28760	0.6068125481828178	0.6361925174840071	0.5449108454668221	0.6393342815976244
