BSU26790	3.5787266292992754	2.83670831798407
BSU27090	1.5253638945937036	1.6753383535554418
BSU28720	0.8858253860568954	0.1896717830933782
BSU14480	2.601417924624738	2.2790287377705636
BSU28810	1.0144588250362492	0.9568658385113326
BSU00370	0.4976654573934049	0.48351973256408004
BSU29200	0.5858423159644442	0.5657473570872216
BSU24350	0.2554428973639457	0.21547430282070593
BSU24340	0.1530897217190909	0.24366449314544147
BSU37170	1.0582150016914458	1.0289811644797733
BSU29470	0.039194239049845016	0.03507763861589464
BSU08060	0.9943783499457218	0.9943783499457218
BSU08070	4.213496611377116	4.646214955190665
BSU08080	0.9075907389662359	0.9075907389662359
BSU08090	0.9599986862603438	0.7374620741292203
BSU08100	4.326107889488817	2.896499508885311
BSU15920	0.08492910766133313	0.09702475876967825
BSU29680	9.496863384160667	6.732123329157808
BSU29690	4.646214955190665	2.7575849898159497
BSU29700	1.492627410783256	1.492627410783256
BSU29710	1.508968411247998	1.2080818139511238
BSU01810	7.630099173123239	4.554041802990254
BSU01820	8.009734888764417	2.1137449518834854
BSU10620	0.6387055486758028	0.9014353903127662
BSU14520	3.3464258037018064	2.3724862359765595
BSU27010	1.6753383535554418	1.6584624363872555
BSU26970	1.2080818139511238	1.2080818139511238
BSU01370	0.1252241564544894	0.12721172699102382
BSU40090	2.1867328158910104	3.367345690197325
BSU40100	2.260476041646887	3.4303447179910487
BSU24250	0.8640849683636109	0.5975093002653216
BSU27410	0.4011226841324029	0.4406089670123281
BSU31930	1.692266596981353	2.260476041646887
BSU39860	1.7433632589376395	1.5253638945937036
BSU38830	1.0729258200133638	2.023587576276168
BSU01800	2.20509818885424	0.7785383542985115
BSU36000	1.9523363156428246	2.241969951460137
BSU36020	2.3349650123399206	2.260476041646887
BSU36010	2.8565961765965984	1.5748749825997468
BSU18120	0.11587854641978161	0.11587854641978161
BSU03010	5.573858728427194	4.303512798165868
BSU14450	0.30341763838883246	0.2815551660060525
BSU30280	7.630099173123239	3.0781480540780772
BSU03040	11.453471272980178	4.973238929881332
BSU29930	0.625421207022133	0.5988647669778615
BSU23580	5.163145717934441	2.56281512112143
BSU23570	4.146368956461583	2.8565961765965984
BSU23590	3.6429061246462706	3.6429061246462706
BSU11390	2.3349650123399206	2.7773013727134
BSU11400	2.241969951460137	2.4670874134096357
BSU11360	24.534121477689258	10.579930167679438
BSU11370	6.966453773444449	5.163145717934441
BSU10300	2.0595057441718208	2.5435802556077185
BSU17260	1.269707882203211	1.269707882203211
BSU27610	0.03723400214588603	0.03723400214588603
BSU28800	0.6132159746717589	0.6132159746717589
BSU28790	1.0876987925256831	0.6427327159368231
BSU28780	7.415721228429204	7.415721228429204
BSU33960	0.4750007761256946	0.3294624664994317
BSU28770	2.9165147598268475	2.9165147598268475
BSU28760	0.6015785270812843	1.3322658616034606
BSU28750	2.679152277180772	0.7175727986228276
BSU28740	0.09088062780205322	0.09088062780205322
BSU28730	1.6081506963480425	0.16740011900918228
BSU11210	0.0936581206585319	0.09379766740778567
BSU11190	0.04790195663833801	0.07943431088928338
BSU11220	0.05065128340051858	0.0589932941506258
BSU19710	0.9790049081814459	1.0144588250362492
BSU11250	0.11692251553035503	0.17656201827483778
BSU29450	0.0699357374510402	0.06626687086292836
BSU29440	0.11084896421355091	0.11224738588057433
BSU11200	0.045479405311947024	0.12385378578660212
BSU37330	1.0729258200133638	0.844702058746474
BSU29750	3.0781480540780772	3.9469854013342354
BSU22700	0.2681607067871378	0.32679778822387195
BSU23080	1.6248683985589283	1.3322658616034606
BSU25660	0.08908907776732886	0.1371352122691633
BSU22600	0.09688375540677409	0.1709126390112149
BSU22710	0.5757070416026887	0.6035545331814888
BSU22690	0.31996181865829365	0.31600315129260403
BSU03150	5.476354914203087	3.5361352942784423
BSU16750	4.692513512173966	2.9969970289718977
BSU28470	0.9056420973717135	1.211374494163125
BSU30540	0.0459832526780374	0.0459832526780374
BSU39920	0.8525214498727037	1.3797855589095749
BSU22360	0.3569962865776049	0.7445680488150462
BSU22370	0.08888306584855561	0.11070207512056662
BSU27550	0.30181806074987083	0.34809096071391316
BSU36830	0.015318940086766389	0.03523256595172943
BSU36870	0.006635535732840801	0.08730851540730095
BSU36800	0.21926780288651782	0.24488147916414602
BSU36810	0.12990241282470344	0.2012108193695095
BSU36860	0.013304916798140954	0.010825738702566581
BSU36850	0.05646781489595106	0.05509926744063185
BSU36820	0.040482121288657885	0.08486142160427482
BSU36840	0.013577901248959315	0.03962211254367738
BSU36880	0.010514120076715108	0.010514120076715108
BSU26720	1.1474057494228085	1.5748749825997468
BSU26710	0.6911432655168146	1.9878639852271824
BSU26700	1.5253638945937036	5.020510656839124
BSU25290	0.7323430047857296	0.7990615535083375
BSU24050	0.07121484771369259	0.11707188829468797
BSU24040	0.2351054107561927	0.21872463144645643
BSU24030	0.7280200405036424	0.4623098683555572
BSU40110	1.269707882203211	1.6753383535554418
BSU18130	1.34804893801963	1.0729258200133638
BSU39260	84.46144178624627	55.48649750750712
BSU39270	175.6197446606743	37.315657511640055
BSU39070	39.21372315432413	28.718801275766786
BSU30230	0.24347742968198652	0.29952321916627966
BSU30200	0.03676187703170404	0.06545290294376274
BSU30210	0.036187352993968996	0.10516487439679321
BSU30220	0.13988818822553	0.14488561050071408
BSU30190	0.033927500271716815	0.03139819053507135
BSU30240	0.35059840705076684	0.36883514990067046
BSU22440	0.3083324456854393	0.3083324456854393
BSU26590	0.7297220892366798	0.7297220892366798
BSU26580	1.192823007582393	1.192823007582393
BSU24010	10.520474291114708	4.303512798165868
BSU24020	3.8593441009319527	1.269707882203211
BSU00230	0.4387030168669065	0.8156788962179919
BSU26690	0.6538473706322676	0.7832187357510983
BSU21900	1.1474057494228085	1.300871475965767
BSU14630	0.18699234814040955	0.12105149686490112
BSU03180	44.70669885861139	17.983839390805507
BSU11230	0.07916917028681837	0.0717927630631682
BSU11240	0.36247816064458405	0.4117386057687739
BSU25190	10.048551803825823	9.931614222333081
BSU35270	0.948337703348577	0.8025654080027224
BSU17930	0.9757099481593496	0.6932051492062481
BSU29740	1.4601097775553284	1.16248467663122
BSU25300	0.817576942805458	0.6529611122038051
BSU16540	0.2991246652056079	0.33708276881277854
BSU19780	1.7262792485480012	1.6416390492129653
BSU19790	1.192823007582393	1.7776856665577871
BSU19770	0.46767061965822093	0.46767061965822093
BSU19760	3.8811977715358887	4.508168304013393
BSU19750	6.0441285064131005	3.8593441009319527
BSU16430	0.3093384404267702	0.31347351222156833
BSU16420	0.11055524590754087	0.4864082393599839
BSU16450	0.4301020224177261	0.4301020224177261
BSU16460	0.3419503619330766	0.46481679512840474
BSU22720	1.8994151614004477	1.443933614390437
BSU14010	9.641116235660178	9.641116235660178
BSU16440	0.30062008155132	0.4143783237326128
BSU16330	0.5379791140727709	0.4743120891592306
BSU16930	0.15155102031052475	0.22453970337196655
BSU09440	2.7575849898159497	1.6584624363872555
BSU29130	0.5287001965393618	0.7075612102164918
BSU33040	1.2852606959547999	0.966559327846393
BSU07610	115.28270315272285	96.41291782760183
BSU09430	1.3638889225164361	1.2852606959547999
BSU07590	0.877220199901543	0.6481564348237159
BSU29140	1.3957385950825656	1.5583174024600557
BSU00860	27.195461016949043	31.25814664975159
BSU13700	902.146007675445	252.80758303358962
BSU34540	9.468092988981988	14.164864380937903
BSU16150	0.1636616465723786	0.30632347546918415
BSU28220	2.1501438481118647	2.0956171723557393
BSU16160	0.20892942426241623	0.21547430282070593
BSU22890	0.08149834122580936	0.1276717590685132
