ybeF,0.8799
glpQ,0.9581
ybdT,1.09
ybxH,0.9141
ybdM,0.9775
ybdK,0.8984
ybxF,0.9758
rplJ,1.04
rplK,0.8922
rpmG,0.9674
yacP,0.9424
rplL,1.04
ybdE,1.03
ybcT,1.02
ybcQ,1.08
ybcO,0.9476
ybcL,0.9479
ybcH,1.03
cysE,1.48
yacN,0.9925
yacL,0.817
sms,0.8433
yacH,0.8487
glpT,0.0
ybyB,1.43
ybxI,1.08
csgA,1.07
ybdL,1.11
ybdJ,0.9222
ybxB,1.18
rplA,0.996
nusG,0.9657
sigH,0.9581
yacO,1.14
ybdA,1.02
ybcS,1.06
ybcP,1.15
ybcM,1.28
ybcI,0.9521
ybcF,0.9171
gltX,0.989
yacM,0.9167
yacK,0.882
yacI,0.8199
ctsR,0.7966
ydbB,0.9373
ydbA,0.9865
ydaS,1.49
ydaQ,1.02
mutT,1.14
ydaN,1.03
yciB,1.15
nasA,0.9945
nasD,0.5346
nasF,0.8089
ycgS,0.9419
ycgQ,1.03
ydaL,1.02
ydaJ,1.04
lrpC,0.9499
ydaH,1.18
ydaF,1.2
ydaD,1.33
ycgO,0.9664
ycgM,0.9649
cah,0.9548
ycgJ,0.9848
tmrB,1.02
ycgH,1.19
gsiB,5.05
ydaT,1.36
ydaR,1.18
ydaP,1.87
ydaO,1.15
ydaM,1.07
yciA,1.08
nasC,1.11
nasE,0.5928
ycgT,0.8811
ycgR,0.9483
ycgP,0.9212
ydaK,0.9572
ydzA,0.6944
ydaG,0.9867
ydaE,1.22
ydaC,0.9954
ycgN,0.9056
ycgL,0.8922
ycgK,0.9762
aroI,0.9184
nadE,1.13
ycgG,0.9312
purL,1.02
purC,1.06
purK,1.26
yebG,0.9769
yebE,1.02
yebC,0.0
ydfK,1.01
ydfJ,0.9446
ydfH,1.09
ydfF,1.06
ydfD,1.14
ydfB,1.13
guaA,0.9717
yeaD,0.9921
yeaB,1.04
yeaA,0.6371
ydjO,0.7862
ydjM,1.38
ydeT,1.33
ydeR,1.09
ydeP,1.13
ydzF,1.21
ydeM,1.2
ydeK,1.02
yexA,1.13
purB,1.12
purE,1.41
yebF,0.9756
yebD,1.16
yebB,1.24
nap,1.07
ydfI,1.04
ydfG,1.23
ydfE,1.21
ydfC,1.04
ydfA,1.18
yebA,1.09
yeaC,1.06
gabP,0.9869
ydjP,0.74
ydjN,1.13
ydjL,1.07
ydeS,0.9825
