ybeF,0.7301
glpQ,0.7991
ybdT,0.9011
ybxH,0.615
ybdM,0.7254
ybdK,0.8533
ybxF,0.253
rplJ,1.01
rplK,0.0
rpmG,0.6772
yacP,0.5729
rplL,1.55
ybdE,0.7361
ybcT,0.9339
ybcQ,0.9255
ybcO,0.8364
ybcL,0.8546
ybcH,0.8257
cysE,0.801
yacN,0.909
yacL,0.8659
sms,0.8878
yacH,1.01
glpT,1.03
ybyB,1.14
ybxI,1.01
csgA,1.05
ybdL,1.08
ybdJ,1.09
ybxB,1.38
rplA,1.17
nusG,1.23
sigH,0.8374
yacO,0.7838
ybdA,1.14
ybcS,1.03
ybcP,0.9973
ybcM,1.47
ybcI,0.0
ybcF,0.8681
gltX,1.11
yacM,1.01
yacK,0.9194
yacI,1.01
ctsR,0.9556
ydbB,0.8435
ydbA,0.0
ydaS,1.06
ydaQ,0.8343
mutT,0.0
ydaN,0.7566
yciB,0.9774
nasA,0.7084
nasD,0.506
nasF,0.6859
ycgS,0.868
ycgQ,0.8471
ydaL,0.8313
ydaJ,0.842
lrpC,0.8765
ydaH,1.02
ydaF,0.9296
ydaD,1.03
ycgO,0.9529
ycgM,0.8868
cah,0.9947
ycgJ,0.9642
tmrB,0.9672
ycgH,0.0
gsiB,2.35
ydaT,1.01
ydaR,1.15
ydaP,1.5
ydaO,1.21
ydaM,1.04
yciA,1.22
nasC,0.9768
nasE,0.6677
ycgT,0.9724
ycgR,1.0
ycgP,1.0
ydaK,0.9484
ydzA,0.7965
ydaG,1.04
ydaE,0.0
ydaC,1.16
ycgN,1.14
ycgL,1.07
ycgK,1.2
aroI,1.32
nadE,1.27
ycgG,1.17
purL,0.5213
purC,0.5775
purK,0.7443
yebG,0.5664
yebE,0.6062
yebC,0.8906
ydfK,1.14
ydfJ,1.07
ydfH,0.8504
ydfF,1.04
ydfD,1.38
ydfB,0.9887
guaA,0.8731
yeaD,0.8538
yeaB,0.8631
yeaA,0.6309
ydjO,0.7674
ydjM,1.07
ydeT,1.1
ydeR,1.13
ydeP,0.8059
ydzF,1.27
ydeM,1.22
ydeK,1.15
yexA,0.8711
purB,1.05
purE,1.19
yebF,0.9783
yebD,0.9824
yebB,1.31
nap,1.26
ydfI,1.03
ydfG,1.29
ydfE,0.939
ydfC,0.0
ydfA,1.33
yebA,0.0
yeaC,0.0
gabP,1.17
ydjP,0.775
ydjN,0.0
ydjL,1.02
ydeS,0.0
ydeQ,1.26
ydeO,1.07
ydeN,1.43
ydeL,1.4
ydeJ,1.33
yfhS,0.8143
yfhO,0.6721
yfhM,0.0
yfhK,0.7427
yfhI,0.0
yfhG,0.6222
yflS,0.8657
yflT,0.9667
yfmC,0.5976
yfmE,0.7563
yfmG,0.8345
yfmI,0.6844
yfhE,0.7886
yfhC,0.7703
yfhA,0.6013
yfiY,0.5128
yfiV,0.93
yfiT,0.9908
yfmK,1.01
yfmM,1.03
yfmO,0.0
yfmQ,0.4422
yfmS,0.9256
yfnA,1.16
yfhP,1.08
csbB,1.16
yfhL,0.9414
yfhJ,1.17
yfhH,0.8488
yfhF,1.03
pel,1.39
yfmA,0.949
yfmD,1.0
yfmF,1.2
yfmH,0.8725
yfmJ,1.22
yfhD,1.09
yfhB,1.18
yfiZ,0.0
yfiW,1.29
yfiU,0.0
yfiS,0.0
yfmL,1.56
yfmN,1.07
yfmP,0.9988
yfmR,1.36
yfmT,0.0
yfnD,1.22
yisK,0.8092
yisI,0.7259
yisG,0.7176
yisE,0.7324
yisB,0.5193
addA,1.29
yhdY,0.794
yhdW,0.8578
yhdU,0.7492
yhdS,0.8415
yhdQ,0.9816
yhdO,0.8486
yhjQ,0.8815
yhjM,0.0
yhjK,0.8873
yhjI,0.9789
yhjG,0.9006
yhjE,0.0
yhdL,1.06
yhdJ,1.03
yhdH,1.08
yhdF,0.9796
citR,1.01
phoA,1.0
yisJ,1.1
yisH,1.03
yisF,1.0
yisC,1.06
sbcD,1.0
yhjR,1.03
yhdX,1.86
yhdV,1.09
yhdT,1.26
yhdR,1.19
yhdP,1.24
yhdM,1.22
yhjO,1.16
yhjL,0.0
yhjJ,0.0
yhjH,0.0
sipV,1.04
yhjD,1.13
yhdK,1.44
yhdI,1.36
yhdG,1.17
citA,1.33
lytE,1.87
spoVR,1.48
xkdU,0.733
xkdS,0.6614
xkdQ,0.7366
xkdN,0.0
xkdK,0.873
xkdI,0.7132
yjbX,0.7005
yjbV,0.8263
yjbT,0.8768
yjbR,0.7452
tenA,0.8128
yjbP,0.8253
xkdG,0.8419
xkdE,0.7715
xpf,0.8576
xkdD,0.8045
xkdB,0.8318
xkdA,0.881
yjbN,1.04
yjbL,1.06
yjbJ,1.14
yjbH,1.01
yjbF,1.05
yjbE,0.7639
xkdT,1.13
xkdR,1.09
xkdP,0.9634
xkdM,0.9627
xkdJ,0.988
xkdH,0.9416
