ybeF,0.0
glpQ,0.0
ybdT,0.9357
ybxH,0.8386
ybdM,1.06
ybdK,0.7228
ybxF,0.9637
rplJ,0.9278
rplK,0.9719
rpmG,0.7762
yacP,0.5075
rplL,1.03
ybdE,0.9733
ybcT,0.7698
ybcQ,0.7995
ybcO,0.6601
ybcL,0.9988
ybcH,0.9681
cysE,0.6744
yacN,1.2
yacL,0.9727
sms,0.9365
yacH,0.8008
glpT,1.09
ybyB,1.33
ybxI,0.0
csgA,0.9685
ybdL,0.9847
ybdJ,0.8577
ybxB,0.9723
rplA,1.09
nusG,0.9176
sigH,0.6818
yacO,0.5288
ybdA,0.7318
ybcS,0.7951
ybcP,0.6276
ybcM,1.18
ybcI,1.08
ybcF,1.01
gltX,1.12
yacM,0.9651
yacK,0.8438
yacI,0.8484
ctsR,0.8266
ydbB,0.0
ydbA,0.8778
ydaS,1.09
ydaQ,0.9681
mutT,0.835
ydaN,0.8986
yciB,1.06
nasA,0.9975
nasD,0.6901
nasF,0.8717
ycgS,0.8692
ycgQ,1.1
ydaL,0.0
ydaJ,0.9343
lrpC,1.17
ydaH,2.86
ydaF,0.864
ydaD,2.29
ycgO,1.03
ycgM,0.9379
cah,0.8104
ycgJ,0.7876
tmrB,0.901
ycgH,1.16
gsiB,5.18
ydaT,1.33
ydaR,1.5
ydaP,2.21
ydaO,0.9927
ydaM,0.8952
yciA,1.06
nasC,0.885
nasE,0.6996
ycgT,1.18
ycgR,1.26
ycgP,0.9829
ydaK,0.0
ydzA,0.7294
ydaG,1.33
ydaE,1.94
ydaC,0.9795
ycgN,1.01
ycgL,0.9051
ycgK,0.9271
aroI,0.9712
nadE,1.13
ycgG,1.29
purL,0.6713
purC,0.7321
purK,0.7055
yebG,0.8695
yebE,0.0
yebC,1.11
ydfK,0.938
ydfJ,0.9609
ydfH,0.7809
ydfF,0.8133
ydfD,0.0
ydfB,0.0
guaA,0.9687
yeaD,1.2
yeaB,0.9952
yeaA,0.5936
ydjO,0.8556
ydjM,1.13
ydeT,0.8523
ydeR,0.0
ydeP,0.8846
ydzF,0.8151
ydeM,1.05
ydeK,1.06
yexA,0.7136
purB,0.6761
purE,0.747
yebF,0.757
yebD,1.14
yebB,1.03
nap,1.13
ydfI,0.7642
ydfG,1.0
ydfE,0.0
ydfC,0.8016
ydfA,0.9586
yebA,0.0
yeaC,0.9415
gabP,0.9963
ydjP,0.5878
ydjN,1.37
ydjL,0.8992
ydeS,1.13
ydeQ,0.7516
ydeO,0.9202
ydeN,0.9589
ydeL,0.9562
ydeJ,0.7815
yfhS,0.9349
yfhO,0.9701
yfhM,0.6829
yfhK,0.0
yfhI,0.9633
yfhG,0.7692
yflS,0.9087
yflT,1.44
yfmC,0.8737
yfmE,0.8117
yfmG,0.8601
yfmI,0.9911
yfhE,0.0
yfhC,0.6611
yfhA,0.7821
yfiY,0.4842
yfiV,1.02
yfiT,0.6985
yfmK,0.938
yfmM,0.0
yfmO,0.8886
yfmQ,0.8554
yfmS,0.9482
yfnA,0.0
yfhP,1.24
csbB,1.14
yfhL,0.5632
yfhJ,0.8164
yfhH,0.8066
yfhF,0.9464
pel,1.14
yfmA,0.0
yfmD,0.8702
yfmF,0.9855
yfmH,0.8763
yfmJ,1.4
yfhD,0.8808
yfhB,0.7489
yfiZ,0.9529
yfiW,1.65
yfiU,0.972
yfiS,1.01
yfmL,1.14
yfmN,0.0
yfmP,0.9703
yfmR,0.988
yfmT,0.0
yfnD,1.01
yisK,1.06
yisI,0.0
yisG,0.0
yisE,0.7775
yisB,0.762
addA,0.0
yhdY,0.8429
yhdW,0.8543
yhdU,0.8548
yhdS,0.8198
yhdQ,1.21
yhdO,1.0
yhjQ,0.0
yhjM,1.39
yhjK,0.8763
yhjI,0.8688
yhjG,0.8652
yhjE,0.8866
yhdL,1.34
yhdJ,0.0
yhdH,1.09
yhdF,0.8564
citR,0.8931
phoA,0.9417
yisJ,1.46
yisH,0.0
yisF,0.8456
yisC,0.7662
sbcD,1.08
yhjR,0.0
yhdX,1.25
yhdV,0.7884
yhdT,1.01
yhdR,1.04
yhdP,1.21
yhdM,1.19
yhjO,1.07
yhjL,3.21
yhjJ,0.7062
yhjH,0.9603
sipV,0.9071
yhjD,1.01
yhdK,1.28
yhdI,0.9819
yhdG,0.0
citA,0.813
lytE,1.08
spoVR,0.9384
xkdU,0.0
xkdS,0.0
xkdQ,1.04
xkdN,0.0
xkdK,0.9921
xkdI,0.9645
yjbX,0.7601
yjbV,0.893
yjbT,0.9458
yjbR,0.9913
tenA,0.9307
yjbP,0.0
xkdG,1.28
xkdE,0.8861
xpf,0.0
xkdD,0.6932
xkdB,1.17
